id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro
455517,2022,-23.6264858534304,-46.74412174341089,5,kilometer,798,"9082,44",65.0,48.0,48.0,36.0,,05734-100,Vila Andrade,São Paulo,São Paulo,Rua da Chibata
432872,2022,-23.6429738505003,-46.7553798553192,5,kilometer,191,"9066,67",12.0,16.0,20.0,12.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Travessa Grande Amor
441526,2022,-23.619947005349,-46.691284847953696,5,kilometer,328,"9055,78",7.0,12.0,16.0,24.0,,04582-001,Brooklin Novo,São Paulo,São Paulo,
455479,2022,-23.6212432758277,-46.7314318940832,5,kilometer,733,"9047,54",53.0,53.0,40.0,36.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Carlos de Toledo Piza
452231,2022,-23.6381308587437,-46.70881728173031,5,kilometer,174,"9041,69",5.0,6.0,11.0,11.0,,04725-020,Santo Amaro,São Paulo,São Paulo,Rua Vespasiano de Oliveira
455382,2022,-23.638381387151,-46.7346908711888,5,kilometer,386,"9022,99",21.0,15.0,10.0,19.0,,05724-005,Vila Andrade,São Paulo,São Paulo,
441525,2022,-23.6184212464715,-46.6934834593495,5,kilometer,329,"9014,73",10.0,10.0,8.0,8.0,,04582-001,Brooklin Novo,São Paulo,São Paulo,Rua João Amaro
455512,2022,-23.619704518394,-46.7447418346044,5,kilometer,729,"9008,13",57.0,31.0,35.0,30.0,,05749-300,Vila Andrade,São Paulo,São Paulo,
430816,2022,-23.5744518689011,-46.736812506555104,5,kilometer,388,"8988,89",10.0,16.0,6.0,17.0,,05590-190,Butantã,São Paulo,São Paulo,Rua Otávio Passos
458278,2022,-23.596453725863,-46.7216191466433,5,kilometer,364,"8985,89",11.0,17.0,19.0,20.0,,05624-001,Vila Sônia,São Paulo,São Paulo,Rua Corgie Assad Abdalla
455393,2022,-23.6349347511805,-46.7366465397156,5,kilometer,175,"8954,12",11.0,3.0,9.0,4.0,,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Cemoaba
458330,2022,-23.5971788170433,-46.7378335736576,5,kilometer,489,"8943,8",36.0,22.0,14.0,14.0,,05626-000,Vila Sônia,São Paulo,São Paulo,Travessa Raimundo José Cabral
458089,2022,-23.6086334904287,-46.73676851470191,5,kilometer,455,"8936,39",11.0,20.0,29.0,18.0,,05630-090,Ferreira,São Paulo,São Paulo,Rua Domingos Simões
463812,2022,-23.6119625251607,-46.765927521200496,5,kilometer,362,"8932,53",37.0,29.0,25.0,17.0,,06763-015,Jardim Maria Rosa,Taboão da Serra,São Paulo,Rua José Maciel Neto
432929,2022,-23.6260844692759,-46.74642302926,5,kilometer,390,"8929,77",32.0,25.0,23.0,20.0,,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Celso Ramos
458308,2022,-23.5872981712398,-46.7438316843038,5,kilometer,626,"8904,96",53.0,41.0,33.0,22.0,,05541-000,Vila Sônia,São Paulo,São Paulo,Condomínio Labitare
445676,2022,-23.6469971003469,-46.7481055895767,5,kilometer,942,"8902,78",44.0,75.0,56.0,68.0,,05846-410,Jardim São Luís,São Paulo,São Paulo,
452164,2022,-23.6303561307856,-46.7037347635092,5,kilometer,381,"8900,37",17.0,24.0,14.0,19.0,,04715-004,Chácara Santo Antônio,São Paulo,São Paulo,Rua Américo Brasiliense
458201,2022,-23.5989005215059,-46.731417266546096,5,kilometer,573,"8879,2",23.0,28.0,26.0,22.0,,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Argel Dias Mazza
458153,2022,-23.5980470810073,-46.740057128809504,5,kilometer,304,"8876,93",13.0,9.0,10.0,7.0,,05520-200,Vila Sônia,São Paulo,São Paulo,Rua Doutor Antônio Paulo de Oliveira Ferreira
431389,2022,-23.5764357007003,-46.7413063229475,5,kilometer,428,"8871,38",25.0,16.0,12.0,12.0,,05363-010,Rio Pequeno,São Paulo,São Paulo,Avenida Engenheiro Heitor Antônio Eiras Garcia
458263,2022,-23.5912756537105,-46.726888252815,5,kilometer,207,"8867,43",6.0,5.0,5.0,7.0,,05625-160,Vila Sônia,São Paulo,São Paulo,Rua Éden
432932,2022,-23.628938271015,-46.7458574570437,5,kilometer,399,"8851,47",49.0,19.0,13.0,6.0,,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua do Chico Nunes
458177,2022,-23.6098069043975,-46.7367782592456,5,kilometer,240,"8846,3",9.0,8.0,12.0,9.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Doutor Martins de Oliveira
430850,2022,-23.5803644486014,-46.7212911112348,5,kilometer,330,"8845,32",7.0,11.0,15.0,18.0,,05533-000,Caxingui,São Paulo,São Paulo,Avenida Eliseu de Almeida
458226,2022,-23.6119775868874,-46.742555812190496,5,kilometer,314,"8828,67",9.0,11.0,7.0,11.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Olimpio Rodrigues da Silva
452182,2022,-23.6307559090931,-46.7009914413136,5,kilometer,194,"8822,92",4.0,5.0,7.0,4.0,,04714-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pedroso de Camargo
458327,2022,-23.6112828836593,-46.7430722759704,5,kilometer,420,"8822,45",18.0,12.0,14.0,20.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Olimpio Rodrigues da Silva
441323,2022,-23.6158211756485,-46.6970731999208,5,kilometer,407,"8822,43",14.0,15.0,14.0,18.0,,04583-100,Brooklin Novo,São Paulo,São Paulo,Avenida Doutor Chucri Zaidan
447267,2022,-23.5854040699007,-46.7186009401661,5,kilometer,340,"8819,47",8.0,12.0,7.0,13.0,,05615-190,Morumbi,São Paulo,São Paulo,Rua dos Três Irmãos
452136,2022,-23.6371074711617,-46.6990236460976,5,kilometer,462,"8813,96",11.0,20.0,23.0,24.0,,04702-002,Santo Amaro,São Paulo,São Paulo,Rua Verbo Divino
434082,2022,-23.6491251117801,-46.755674701469,5,kilometer,578,"8807,29",25.0,25.0,38.0,46.0,,05780-390,Capão Redondo,São Paulo,São Paulo,Estrada de Itapecerica
430809,2022,-23.575054446456,-46.7325977432052,5,kilometer,550,"8790,69",17.0,21.0,20.0,18.0,,05590-120,Butantã,São Paulo,São Paulo,Rua Coronel Camisão
463748,2022,-23.6096318171924,-46.7659192992564,5,kilometer,613,"8784,8",36.0,33.0,36.0,38.0,,06763-015,Chácara Marapuí,Taboão da Serra,São Paulo,Avenida Aprígio Bezerra da Silva
452365,2022,-23.6458673822108,-46.7033576139229,5,kilometer,295,"8779,45",3.0,8.0,8.0,4.0,,04741-000,Santo Amaro,São Paulo,São Paulo,Rua Conde de Itu
455520,2022,-23.6238020351398,-46.7452896672739,5,kilometer,298,"8761,01",32.0,12.0,8.0,11.0,,05734-040,Vila Andrade,São Paulo,São Paulo,Rua Cascado
447202,2022,-23.6061995637848,-46.721088738114496,5,kilometer,45,"8745,88",,,0.0,3.0,,05658-070,Morumbi,São Paulo,São Paulo,Rua Engenheiro João Ortiz Monteiro
455341,2022,-23.6233556030977,-46.73704543975369,5,kilometer,221,"8739,8",18.0,6.0,8.0,9.0,,05725-050,Vila Andrade,São Paulo,São Paulo,Rua Abdo Ambuba
458103,2022,-23.6014880894499,-46.7293575618692,5,kilometer,445,"8734,0",26.0,17.0,24.0,23.0,,05629-900,Vila Sônia,São Paulo,São Paulo,Rua Armando Barreto
455518,2022,-23.6252493595885,-46.7432187857896,5,kilometer,516,"8718,69",32.0,23.0,27.0,13.0,,05734-140,Vila Andrade,São Paulo,São Paulo,Rua João Simões de Souza
455467,2022,-23.6272428022139,-46.7297293338476,5,kilometer,271,"8711,97",12.0,13.0,3.0,8.0,,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Marie Nader Calfat
458304,2022,-23.6087978693693,-46.7406174209959,5,kilometer,440,"8693,38",22.0,15.0,17.0,23.0,,05639-100,Ferreira,São Paulo,São Paulo,Avenida General Cavalcanti de Albuquerque
458321,2022,-23.6094862858264,-46.742561664227296,5,kilometer,273,"8674,66",8.0,17.0,11.0,13.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Paulo Sérgio de Macedo
434147,2022,-23.6488142141862,-46.7545549992933,5,kilometer,297,"8664,8",15.0,15.0,20.0,19.0,,05780-390,Capão Redondo,São Paulo,São Paulo,Estrada de Itapecerica
458285,2022,-23.5876407543693,-46.748292032207,5,kilometer,364,"8651,88",13.0,12.0,11.0,18.0,,05542-200,Vila Sônia,São Paulo,São Paulo,Rua Nelson Frank
447208,2022,-23.5862396351791,-46.7197848237265,5,kilometer,291,"8638,33",8.0,10.0,7.0,6.0,,05616-906,Morumbi,São Paulo,São Paulo,Rua Doutor Clóvis de Oliveira
441297,2022,-23.603962932909,-46.6933410595524,5,kilometer,95,"8636,45",,,,5.0,,04571-110,Vila Olímpia,São Paulo,São Paulo,Rua Alcides Lourenço da Rocha
455584,2022,-23.6138344852537,-46.7187203562342,5,kilometer,188,"8632,94",12.0,8.0,7.0,7.0,,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Viriato Correia
458376,2022,-23.5978938524268,-46.74426146921311,5,kilometer,502,"8614,8",22.0,13.0,21.0,28.0,,05520-200,Ferreira,São Paulo,São Paulo,Rua Santa Crescência
455477,2022,-23.6201628614552,-46.731556349346896,5,kilometer,730,"8612,12",46.0,57.0,44.0,40.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Augusto de Souza e Silva
452155,2022,-23.628111060289,-46.6912478851056,5,kilometer,477,"8611,48",14.0,10.0,16.0,19.0,,04707-060,Jardim Petrópolis,São Paulo,São Paulo,Rua João Rodrigues Machado
452186,2022,-23.6321645968836,-46.7019326177542,5,kilometer,431,"8549,01",12.0,9.0,8.0,10.0,,04717-001,Chácara Santo Antônio,São Paulo,São Paulo,Rua Pedroso de Camargo
455334,2022,-23.6173690100836,-46.7411680056864,5,kilometer,187,"8547,62",6.0,7.0,11.0,5.0,,05641-000,Paraisópolis,São Paulo,São Paulo,Avenida Doutor Guilherme Dumont Vilares
455519,2022,-23.6245470571783,-46.743839727802,5,kilometer,386,"8523,5",18.0,22.0,14.0,12.0,,05734-140,Vila Andrade,São Paulo,São Paulo,Rua Christian Berard
458336,2022,-23.614636445384,-46.74758158218751,5,kilometer,152,"8520,77",4.0,10.0,6.0,8.0,,05750-000,Ferreira,São Paulo,São Paulo,
431358,2022,-23.5820429832499,-46.7459533431832,5,kilometer,266,"8505,8",10.0,11.0,8.0,10.0,,05596-000,Butantã,São Paulo,São Paulo,
455482,2022,-23.6237492340787,-46.7321381305226,5,kilometer,158,"8499,44",3.0,,,3.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Ascencional
458257,2022,-23.585927334768,-46.7401309133122,5,kilometer,293,"8449,36",12.0,16.0,15.0,16.0,,05541-100,Vila Sônia,São Paulo,São Paulo,Rua Eugene Carriere
458215,2022,-23.6109894379336,-46.7346289334086,5,kilometer,334,"8446,16",11.0,13.0,17.0,12.0,,05630-090,Vila Sônia,São Paulo,São Paulo,Rua David Ben Gurion
430865,2022,-23.5803750320762,-46.7164708807861,5,kilometer,335,"8437,89",12.0,20.0,19.0,15.0,,05533-000,Caxingui,São Paulo,São Paulo,Avenida Eliseu de Almeida
430902,2022,-23.5781256094112,-46.7220836725455,5,kilometer,410,"8437,72",15.0,20.0,25.0,29.0,,05531-050,Caxingui,São Paulo,São Paulo,Rua Geraldo Nogueira Cobra
452332,2022,-23.6481130456301,-46.7237259788791,5,kilometer,189,"8422,58",6.0,12.0,7.0,3.0,,04795-100,Santo Amaro,São Paulo,São Paulo,Avenida das Nações Unidas
455499,2022,-23.6299519485946,-46.741980443638894,5,kilometer,144,"8418,33",5.0,4.0,,6.0,,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Carvalho de Freitas
463817,2022,-23.6155983196659,-46.7699161702788,5,kilometer,750,"8397,19",49.0,66.0,68.0,39.0,,06763-000,Jardim Maria Rosa,Taboão da Serra,São Paulo,Rua Maria Abadia dos Santos
463604,2022,-23.6034691729716,-46.7729209227788,5,kilometer,373,"8396,85",17.0,20.0,28.0,24.0,,06756-120,Jardim Guaraú,Taboão da Serra,São Paulo,Rua São José
458377,2022,-23.6128645615669,-46.7456241146807,5,kilometer,147,"8383,0",3.0,8.0,5.0,12.0,,05741-170,Ferreira,São Paulo,São Paulo,Rua José de Noronha
455662,2022,-23.6254205053061,-46.74440336682711,5,kilometer,345,"8381,83",26.0,19.0,16.0,16.0,,05734-100,Vila Andrade,São Paulo,São Paulo,Rua da Chibata
447210,2022,-23.6128026689918,-46.7042589950037,5,kilometer,194,"8357,93",6.0,9.0,5.0,5.0,,05690-040,Morumbi,São Paulo,São Paulo,Rua Ministro Nélson Hungria
452346,2022,-23.630858792503,-46.6944165505243,5,kilometer,237,"8357,19",,6.0,6.0,7.0,,04710-000,Chácara Santo Antônio,São Paulo,São Paulo,Rua Cancioneiro Popular
455380,2022,-23.639040060779,-46.735852365966494,5,kilometer,262,"8345,43",8.0,7.0,9.0,7.0,,05724-005,Vila Andrade,São Paulo,São Paulo,
458246,2022,-23.5882083109603,-46.743927402666095,5,kilometer,235,"8344,14",5.0,10.0,14.0,11.0,,05541-000,Vila Sônia,São Paulo,São Paulo,Condomínio Labitare
431350,2022,-23.5825220797168,-46.71835906355111,5,kilometer,149,"8342,67",5.0,7.0,,5.0,,05512-200,Caxingui,São Paulo,São Paulo,Rua Oscar Pinheiro Coelho
445654,2022,-23.6501112466545,-46.74617504891631,5,kilometer,935,"8339,28",82.0,74.0,50.0,52.0,,05842-070,Jardim São Luís,São Paulo,São Paulo,Rua Gregório Allegri
455509,2022,-23.6248663403162,-46.7416951430668,5,kilometer,588,"8317,47",43.0,27.0,18.0,18.0,,05734-100,Vila Andrade,São Paulo,São Paulo,Rua José da Silva Ribeiro
455481,2022,-23.6224243338043,-46.7327381399953,5,kilometer,341,"8309,22",5.0,8.0,8.0,10.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Frederico Guarinon
463795,2022,-23.6175179192369,-46.775788747868496,5,kilometer,179,"8308,96",8.0,14.0,20.0,16.0,,06765-000,Jardim Helena,Taboão da Serra,São Paulo,Estrada São Francisco
458248,2022,-23.5873304582365,-46.7395812688634,5,kilometer,301,"8298,74",10.0,15.0,13.0,7.0,,05541-030,Vila Sônia,São Paulo,São Paulo,Rua Trajano Reis
447184,2022,-23.5896926508541,-46.7194940509078,5,kilometer,338,"8297,8",4.0,6.0,7.0,5.0,,05617-010,Morumbi,São Paulo,São Paulo,Rua Dom Armando Lombardi
432931,2022,-23.6280505208267,-46.7469002051013,5,kilometer,356,"8293,02",25.0,14.0,26.0,6.0,,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Celso Ramos
441584,2022,-23.6072716253681,-46.6944703165984,5,kilometer,44,"8256,57",,0.0,3.0,3.0,,04575-060,Itaim Bibi,São Paulo,São Paulo,Rua Flórida
455386,2022,-23.6376910799187,-46.734607241034,5,kilometer,172,"8252,3",9.0,6.0,4.0,9.0,,05724-005,Vila Andrade,São Paulo,São Paulo,
463745,2022,-23.6094375328005,-46.7670459822302,5,kilometer,585,"8246,79",32.0,43.0,38.0,44.0,,06763-015,Chácara Marapuí,Taboão da Serra,São Paulo,Avenida Aprígio Bezerra da Silva
447257,2022,-23.5901583157031,-46.7210650205666,5,kilometer,222,"8218,77",4.0,7.0,,4.0,,05617-040,Morumbi,São Paulo,São Paulo,Rua Salim Izar
447186,2022,-23.5887615271499,-46.7180242796764,5,kilometer,379,"8206,25",6.0,7.0,8.0,14.0,,05617-010,Morumbi,São Paulo,São Paulo,Rua Amélia Correa Fontes Guimarães
455478,2022,-23.6204715125547,-46.730897129293695,5,kilometer,774,"8201,51",67.0,71.0,39.0,50.0,,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Augusto de Souza e Silva
455306,2022,-23.6375172796575,-46.73506552814271,5,kilometer,439,"8194,86",18.0,28.0,13.0,22.0,,05724-005,Vila Andrade,São Paulo,São Paulo,
458091,2022,-23.6046260491822,-46.74304705618231,5,kilometer,420,"8190,93",15.0,17.0,27.0,18.0,,05634-020,Ferreira,São Paulo,São Paulo,Rua Gabriel Antunes
431386,2022,-23.5832621811912,-46.7171005697187,5,kilometer,388,"8156,23",18.0,17.0,7.0,6.0,,05516-000,Caxingui,São Paulo,São Paulo,Rua Comendador Elias Assi
455480,2022,-23.6208077765738,-46.7318572567062,5,kilometer,756,"8152,03",56.0,51.0,47.0,47.0,,05665-010,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal
463799,2022,-23.6114952768345,-46.7688963153754,5,kilometer,487,"8135,68",32.0,35.0,37.0,22.0,,06763-000,Jardim Maria Rosa,Taboão da Serra,São Paulo,Avenida Vida Nova
458182,2022,-23.6059306971501,-46.744493893679504,5,kilometer,359,"8124,85",6.0,15.0,19.0,17.0,,05640-001,Ferreira,São Paulo,São Paulo,Rua Manuel de Santa Maria
430868,2022,-23.5795837490222,-46.743426446985104,5,kilometer,656,"8124,07",26.0,29.0,28.0,28.0,,05596-090,Butantã,São Paulo,São Paulo,Alameda dos Eucaliptos
458197,2022,-23.5885208024464,-46.73984605341,5,kilometer,309,"8113,73",15.0,12.0,10.0,21.0,,05537-000,Vila Sônia,São Paulo,São Paulo,Rua Carlos Lisdegno Carlucci
463909,2022,-23.6177409081485,-46.7695658837973,5,kilometer,401,"8080,9",27.0,42.0,21.0,23.0,,06764-390,Parque Albina,Taboão da Serra,São Paulo,Rua Beatriz Eliza
430841,2022,-23.5787613228954,-46.7377409536168,5,kilometer,389,"8076,22",11.0,19.0,17.0,16.0,,05592-080,Butantã,São Paulo,São Paulo,Rua Doutor Antônio Mendes de Almeida
432605,2022,-23.6386204926382,-46.759396062491,5,kilometer,98,"8076,13",6.0,9.0,6.0,3.0,,05763-450,Campo Limpo,São Paulo,São Paulo,Rua César Simões
431385,2022,-23.5812026918709,-46.717386196642096,5,kilometer,211,"8073,4",10.0,5.0,6.0,11.0,,05516-030,Caxingui,São Paulo,São Paulo,Rua Quitanduba
447236,2022,-23.6108986007902,-46.7211911107574,5,kilometer,182,"8044,7",5.0,5.0,,9.0,,05659-020,Morumbi,São Paulo,São Paulo,Rua Senador Otávio Mangabeira
430866,2022,-23.5815616916307,-46.7183795877344,5,kilometer,254,"8029,72",5.0,13.0,16.0,8.0,,05516-060,Caxingui,São Paulo,São Paulo,Rua Abrahão Jorge Miguel
458125,2022,-23.5906509378566,-46.7473869339442,5,kilometer,186,"8018,43",6.0,9.0,6.0,8.0,,05577-200,Vila Sônia,São Paulo,São Paulo,Rua Julieta Espírito Santo Pinheiro
450819,2022,-23.5846453832437,-46.763467993343696,5,kilometer,328,"7944,65",14.0,10.0,11.0,19.0,,05376-140,Parque dos Príncipes,São Paulo,São Paulo,Rua Henrique Chaves
441449,2022,-23.6095755419039,-46.6899687098721,5,kilometer,298,"7929,26",14.0,4.0,5.0,10.0,,04566-002,Brooklin Novo,São Paulo,São Paulo,Rua Cipriano Lopes França
455394,2022,-23.6180688530279,-46.716699874543295,5,kilometer,313,"7918,21",10.0,14.0,14.0,31.0,,05657-140,Paraisópolis,São Paulo,São Paulo,Rua David Pimentel
452347,2022,-23.6317958555934,-46.6928513063264,5,kilometer,306,"7906,35",6.0,7.0,5.0,19.0,,04709-011,Jardim Petrópolis,São Paulo,São Paulo,Rua do Estilo Barroco
430823,2022,-23.5801658459956,-46.7321449590578,5,kilometer,431,"7904,36",13.0,18.0,13.0,20.0,,05591-100,Butantã,São Paulo,São Paulo,Rua General Brasílio Taborda
452344,2022,-23.6334010933582,-46.70896732187,5,kilometer,213,"7901,15",5.0,13.0,11.0,3.0,,04719-002,Chácara Santo Antônio,São Paulo,São Paulo,Rua Booker Pittman
458243,2022,-23.5861283904318,-46.74600660874911,5,kilometer,241,"7900,59",8.0,12.0,5.0,10.0,,05541-000,Jardim Jussara,São Paulo,São Paulo,Condomínio Labitare
463832,2022,-23.6036423327166,-46.761823031118894,5,kilometer,495,"7893,37",20.0,28.0,30.0,31.0,,06764-160,Parque Assunção,Taboão da Serra,São Paulo,
458090,2022,-23.607427133502,-46.7428364169464,5,kilometer,342,"7886,64",7.0,18.0,10.0,23.0,,05640-001,Ferreira,São Paulo,São Paulo,Rua José Renato Pantoja
463818,2022,-23.6175453680165,-46.7703941479474,5,kilometer,654,"7874,57",38.0,51.0,44.0,48.0,,06765-020,Jardim Helena,Taboão da Serra,São Paulo,Estrada São Francisco
432715,2022,-23.6266134141071,-46.7469236699248,5,kilometer,443,"7864,14",30.0,26.0,20.0,22.0,,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Celso Ramos
463459,2022,-23.6116285222072,-46.76808188114,5,kilometer,888,"7859,7",54.0,77.0,61.0,59.0,,06763-000,Jardim Maria Rosa,Taboão da Serra,São Paulo,
455626,2022,-23.6168123156102,-46.7313004806958,5,kilometer,305,"7831,82",10.0,7.0,4.0,8.0,,05661-050,Paraisópolis,São Paulo,São Paulo,Avenida Giovanni Gronchi
458149,2022,-23.5988576781437,-46.7226317693562,5,kilometer,232,"7826,37",7.0,6.0,10.0,17.0,,05653-070,Vila Sônia,São Paulo,São Paulo,Rua Comendador Gabriel Calfat
458249,2022,-23.5865973659965,-46.7394154069138,5,kilometer,151,"7816,37",4.0,7.0,12.0,8.0,,05537-000,Vila Sônia,São Paulo,São Paulo,Rua Edson Bona
455340,2022,-23.6258191832075,-46.73785165581489,5,kilometer,176,"7814,31",10.0,12.0,7.0,9.0,,05727-250,Paraisópolis,São Paulo,São Paulo,Rua José de Oliveira Coelho
430914,2022,-23.5766207023351,-46.71857662536831,5,kilometer,339,"7808,55",15.0,10.0,13.0,17.0,,05530-000,Caxingui,São Paulo,São Paulo,Rua Antônio Mariani
430916,2022,-23.5847812600098,-46.7346030710106,5,kilometer,414,"7806,38",16.0,18.0,19.0,32.0,,05593-060,Butantã,São Paulo,São Paulo,Rua Agenor de Lima Franco
455349,2022,-23.6298828928549,-46.7384142026239,5,kilometer,230,"7805,99",5.0,5.0,5.0,9.0,,05727-160,Vila Andrade,São Paulo,São Paulo,Rua Nélson Gama de Oliveira
452226,2022,-23.6350916325901,-46.698895113201694,5,kilometer,305,"7804,83",10.0,12.0,16.0,25.0,,04717-000,Granja Julieta,São Paulo,São Paulo,Rua Alexandre Dumas
447228,2022,-23.6067593037382,-46.7243716156631,5,kilometer,457,"7800,14",11.0,19.0,23.0,20.0,,05658-070,Morumbi,São Paulo,São Paulo,
431372,2022,-23.5743850927638,-46.7334738803508,5,kilometer,418,"7798,85",22.0,20.0,19.0,19.0,,05590-130,Butantã,São Paulo,São Paulo,Rua Monte Caseros
463465,2022,-23.61179050802,-46.766759996689,5,kilometer,527,"7788,39",21.0,31.0,52.0,27.0,,06763-015,Jardim Maria Rosa,Taboão da Serra,São Paulo,
430853,2022,-23.5834255807278,-46.737134644927295,5,kilometer,325,"7772,78",14.0,12.0,17.0,18.0,,05593-090,Butantã,São Paulo,São Paulo,Rua Azém Abdalla Azém
455452,2022,-23.6223286404237,-46.730152504267295,5,kilometer,312,"7767,16",27.0,11.0,20.0,13.0,,05712-040,Paraisópolis,São Paulo,São Paulo,Rua Doutor José Pedro de Carvalho Lima
441296,2022,-23.6043245065288,-46.6916860329107,5,kilometer,242,"7763,33",4.0,7.0,3.0,8.0,,04569-011,Vila Olímpia,São Paulo,São Paulo,Rua José Rodrigues
452276,2022,-23.634022077224,-46.7138488549232,5,kilometer,245,"7762,01",0.0,5.0,7.0,7.0,,04726-220,Granja Julieta,São Paulo,São Paulo,Rua Paulo Assunção
458372,2022,-23.5930780176417,-46.7377540532104,5,kilometer,272,"7753,36",9.0,11.0,15.0,11.0,,05522-030,Vila Sônia,São Paulo,São Paulo,Rua Doutor Adolfo Melo Júnior
430903,2022,-23.5834579788494,-46.730038735505694,5,kilometer,321,"7735,87",13.0,20.0,18.0,18.0,,05593-090,Caxingui,São Paulo,São Paulo,Rua Professor Oséias Silveira
447237,2022,-23.6087785608791,-46.722780448223,5,kilometer,142,"7729,68",7.0,7.0,7.0,9.0,,05658-070,Morumbi,São Paulo,São Paulo,Rua Antônio Júlio dos Santos
441326,2022,-23.6190515760699,-46.688224843255696,5,kilometer,465,"7720,68",20.0,23.0,19.0,20.0,,04581-050,Brooklin Novo,São Paulo,São Paulo,Rua Pascoal Pais
