id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro,renda_sm,cluster
455560,2022,-23.6194130329731,-46.7309399121408,5,kilometer,416.0,1893.34,34.0,30.0,29.0,38.0,131,05661-050,Vila Andrade,São Paulo,São Paulo,Rua Wilson,1.3719855072463767,2
455561,2022,-23.6197766977576,-46.7307074048718,5,kilometer,548.0,1671.68,45.0,51.0,42.0,41.0,179,05665-010,Vila Andrade,São Paulo,São Paulo,Viela Rei Davi,1.2113623188405798,1
455562,2022,-23.6187343103875,-46.7305706412326,5,kilometer,924.0,1397.75,65.0,89.0,67.0,91.0,312,05661-050,Vila Andrade,São Paulo,São Paulo,Rua Wilson,1.0128623188405796,1
455563,2022,-23.6188206911007,-46.7294664216673,5,kilometer,1089.0,1505.63,69.0,104.0,93.0,99.0,365,05661-050,Paraisópolis,São Paulo,São Paulo,Viela Carlópolis,1.091036231884058,1
455564,2022,-23.6178174139767,-46.7302147587072,5,kilometer,762.0,1575.76,60.0,72.0,58.0,78.0,268,05665-010,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal,1.1418550724637682,1
455565,2022,-23.6178114286526,-46.7293243614583,5,kilometer,1124.0,1648.29,89.0,96.0,74.0,107.0,366,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Itajubaquara,1.194413043478261,1
455566,2022,-23.617001452305,-46.7280162196188,5,kilometer,984.0,1666.1,78.0,78.0,84.0,81.0,321,05661-050,Paraisópolis,São Paulo,São Paulo,Rua das Jangadas,1.2073188405797102,1
455567,2022,-23.6169813062179,-46.7270222584344,5,kilometer,638.0,1801.66,63.0,61.0,50.0,54.0,228,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Melchior Giola,1.3055507246376812,1
455568,2022,-23.6160480256139,-46.7269821170774,5,kilometer,625.0,1580.66,47.0,52.0,44.0,60.0,203,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.1454057971014493,1
455569,2022,-23.6159787613893,-46.7280191931483,5,kilometer,1169.0,1680.38,105.0,98.0,73.0,119.0,395,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.2176666666666667,1
455570,2022,-23.6150237474916,-46.7277442256213,5,kilometer,894.0,1497.48,58.0,59.0,66.0,86.0,269,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.0851304347826087,1
455571,2022,-23.6150774662947,-46.7266936619759,5,kilometer,705.0,1587.75,51.0,55.0,37.0,46.0,189,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi,1.1505434782608697,1
455572,2022,-23.6147887370344,-46.7299093980422,5,kilometer,937.0,1643.08,64.0,60.0,71.0,68.0,263,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze,1.1906376811594201,1
455573,2022,-23.6148420209723,-46.7288919093997,5,kilometer,1323.0,1603.86,125.0,123.0,113.0,88.0,449,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze,1.1622173913043476,1
455574,2022,-23.6139001663932,-46.7285250144578,5,kilometer,1967.0,1710.17,153.0,172.0,172.0,159.0,656,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Manoel Antônio Pinto,1.239253623188406,1
455575,2022,-23.6140975097998,-46.7270666868744,5,kilometer,1496.0,1605.93,134.0,130.0,117.0,112.0,493,05663-020,Paraisópolis,São Paulo,São Paulo,,1.163717391304348,1
455576,2022,-23.612920890989,-46.7284302363352,5,kilometer,845.0,1668.94,80.0,85.0,88.0,74.0,327,05663-020,Vila Sônia,São Paulo,São Paulo,Avenida Giovanni Gronchi,1.209376811594203,1
455577,2022,-23.6130335287293,-46.727529573614,5,kilometer,1686.0,1475.31,160.0,166.0,155.0,138.0,619,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Manoel Antônio Pinto,1.0690652173913042,1
455578,2022,-23.6130514618883,-46.726507055212,5,kilometer,1130.0,1538.55,68.0,115.0,82.0,99.0,364,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi,1.1148913043478261,1
455579,2022,-23.6141944397563,-46.7258226063924,5,kilometer,1032.0,1625.33,102.0,118.0,61.0,60.0,341,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi,1.1777753623188405,1
455580,2022,-23.6142968545877,-46.7247732539634,5,kilometer,545.0,1597.71,49.0,52.0,50.0,42.0,193,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Manoel Antônio Pinto,1.1577608695652175,1
455581,2022,-23.6160457488876,-46.7260624600403,5,kilometer,276.0,1609.72,20.0,25.0,29.0,15.0,89,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.166463768115942,2
455582,2022,-23.6164230920346,-46.7254122731185,5,kilometer,751.0,1631.24,57.0,78.0,59.0,66.0,260,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Melchior Giola,1.1820579710144927,1
455583,2022,-23.6161515177379,-46.7247671467049,5,kilometer,455.0,1774.95,45.0,20.0,46.0,34.0,145,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.286195652173913,2
455584,2022,-23.6138344852537,-46.7187203562342,5,kilometer,188.0,8632.94,12.0,8.0,7.0,7.0,34,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Viriato Correia,6.255753623188406,2
455585,2022,-23.6124980456237,-46.722939684291696,5,kilometer,1141.0,1450.93,108.0,184.0,48.0,68.0,408,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Major José Marioto Ferreira,1.0513985507246377,1
455586,2022,-23.6135088806498,-46.7227485788978,5,kilometer,953.0,1657.09,73.0,76.0,75.0,81.0,305,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Iratinga,1.2007898550724636,1
455587,2022,-23.6424420235794,-46.7324717399186,5,kilometer,737.0,2246.72,40.0,43.0,48.0,51.0,182,05724-005,Vila Andrade,São Paulo,São Paulo,Rua Afonso Vidal,1.6280579710144927,1
455588,2022,-23.6421994603133,-46.7315091010494,5,kilometer,613.0,2659.65,28.0,36.0,27.0,43.0,134,05724-005,Vila Andrade,São Paulo,São Paulo,Rua João de Araújo Cabral,1.9272826086956523,1
455589,2022,-23.6375888897742,-46.7413963194083,5,kilometer,613.0,1944.18,36.0,56.0,40.0,55.0,187,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Alexandre Archipenko,1.408826086956522,1
455590,2022,-23.6369689111387,-46.7403690983634,5,kilometer,1149.0,1612.6,78.0,104.0,95.0,96.0,373,05718-300,Vila Andrade,São Paulo,São Paulo,,1.1685507246376812,1
455591,2022,-23.6153441864911,-46.7237187594781,5,kilometer,351.0,1697.09,33.0,29.0,27.0,35.0,124,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze,1.2297753623188405,2
455592,2022,-23.615542726068,-46.7227873818043,5,kilometer,1217.0,1843.09,96.0,108.0,87.0,90.0,381,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.335572463768116,1
455593,2022,-23.6156296407714,-46.721713832492,5,kilometer,677.0,1917.7,36.0,49.0,42.0,58.0,185,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze,1.3896376811594202,1
455594,2022,-23.6151968563265,-46.725675925111,5,kilometer,503.0,1852.62,29.0,35.0,29.0,25.0,118,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Rudolf Lotze,1.3424782608695651,2
455595,2022,-23.6152976851529,-46.7246572781405,5,kilometer,602.0,1659.54,43.0,64.0,45.0,36.0,188,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Ernest Renan,1.2025652173913044,1
455596,2022,-23.6157916696692,-46.7302999146012,5,kilometer,782.0,2055.57,56.0,59.0,52.0,61.0,228,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal,1.4895434782608696,1
455597,2022,-23.6157193651886,-46.7295879445584,5,kilometer,735.0,1882.08,50.0,55.0,62.0,71.0,238,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.3638260869565217,1
455598,2022,-23.6159139107429,-46.7288177736933,5,kilometer,790.0,1641.27,93.0,73.0,67.0,51.0,284,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Itajubaquara,1.1893260869565216,1
455599,2022,-23.6167077372373,-46.7298306313461,5,kilometer,816.0,1609.84,78.0,83.0,56.0,64.0,281,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Iriri,1.1665507246376812,1
455600,2022,-23.6169007398436,-46.7291238132364,5,kilometer,918.0,1766.42,70.0,91.0,64.0,82.0,307,05661-050,Paraisópolis,São Paulo,São Paulo,Rua das Jangadas,1.2800144927536232,1
455601,2022,-23.6166253372566,-46.7217068379415,5,kilometer,1228.0,1786.69,111.0,106.0,82.0,118.0,417,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.2947028985507247,1
455602,2022,-23.6172712805095,-46.7260709277193,5,kilometer,306.0,2039.08,20.0,26.0,20.0,26.0,92,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi,1.4775942028985507,2
455603,2022,-23.6173823927307,-46.7249296618412,5,kilometer,390.0,1740.76,17.0,25.0,17.0,16.0,75,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Ernest Renan,1.2614202898550724,2
455604,2022,-23.6189781088313,-46.7263174279137,5,kilometer,533.0,2152.72,29.0,44.0,30.0,44.0,147,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Pasquale Gallupi,1.559942028985507,1
455605,2022,-23.6192928060102,-46.7258147870191,5,kilometer,941.0,1825.08,73.0,80.0,76.0,55.0,284,05712-040,Paraisópolis,São Paulo,São Paulo,Rua Itamotinga,1.3225217391304347,1
455606,2022,-23.6132150315081,-46.7256534359298,5,kilometer,983.0,1572.49,79.0,78.0,79.0,75.0,311,05659-020,Paraisópolis,São Paulo,São Paulo,,1.1394855072463768,1
455607,2022,-23.6133258724315,-46.724612642823296,5,kilometer,538.0,1712.26,46.0,47.0,45.0,34.0,172,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Major José Marioto Ferreira,1.240768115942029,1
455608,2022,-23.6187517551515,-46.7284629836604,5,kilometer,665.0,1532.37,38.0,77.0,52.0,56.0,223,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Ricardo Avenarius,1.1104130434782609,1
455609,2022,-23.6193427593645,-46.72830016090649,5,kilometer,617.0,1457.11,50.0,65.0,57.0,70.0,242,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Itajubaquara,1.0558768115942028,1
455610,2022,-23.6188575792516,-46.7276736931998,5,kilometer,739.0,1437.2,73.0,82.0,63.0,59.0,277,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Ricardo Avenarius,1.0414492753623188,1
455611,2022,-23.6188794759662,-46.7269213661861,5,kilometer,290.0,1493.16,21.0,19.0,28.0,30.0,98,05661-050,Paraisópolis,São Paulo,São Paulo,Rua Ricardo Avenarius,1.082,2
455612,2022,-23.6197928988399,-46.7294547029348,5,kilometer,783.0,1917.76,61.0,62.0,42.0,56.0,221,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor Firmiano Pinto,1.3896811594202898,1
455613,2022,-23.6202686415554,-46.72977398430729,5,kilometer,547.0,1852.04,50.0,49.0,33.0,50.0,182,05712-070,Vila Andrade,São Paulo,São Paulo,Rua Doutor José Augusto de Souza e Silva,1.3420579710144926,1
455614,2022,-23.6424997841196,-46.7291624254288,5,kilometer,1055.0,1642.37,79.0,88.0,87.0,99.0,353,05707-001,Vila Andrade,São Paulo,São Paulo,Rua Itapaiúna,1.190123188405797,1
455615,2022,-23.6432182329911,-46.7294857927519,5,kilometer,507.0,1949.77,38.0,42.0,38.0,37.0,155,05707-001,Vila Andrade,São Paulo,São Paulo,Rua Itapaiúna,1.412876811594203,2
455616,2022,-23.6347140377297,-46.7301516193528,5,kilometer,435.0,17738.96,28.0,18.0,14.0,17.0,77,05717-270,Vila Andrade,São Paulo,São Paulo,Rua Almansa,12.85431884057971,0
455617,2022,-23.632256585278,-46.739421634996,5,kilometer,328.0,10458.73,25.0,17.0,9.0,4.0,55,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Castelhano,7.578789855072463,0
455618,2022,-23.6331076196806,-46.7383057931656,5,kilometer,273.0,11494.69,20.0,8.0,11.0,11.0,50,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Carvalho de Freitas,8.329485507246376,0
455619,2022,-23.625016274859,-46.7208503909448,5,kilometer,166.0,14171.89,12.0,8.0,7.0,8.0,35,05705-170,Vila Andrade,São Paulo,São Paulo,Rua Leonardo Cerveira Varandas,10.269485507246376,0
455620,2022,-23.621957109853,-46.7233473530884,5,kilometer,1292.0,4500.65,82.0,71.0,45.0,54.0,252,05712-040,Vila Andrade,São Paulo,São Paulo,Calçada Partilhada Avenida Hebe Camargo,3.2613405797101445,1
455621,2022,-23.6324117299104,-46.7234768789076,5,kilometer,209.0,23306.02,10.0,9.0,25.0,24.0,68,05707-400,Vila Andrade,São Paulo,São Paulo,,16.888420289855073,3
455622,2022,-23.6301115129524,-46.7212902639424,5,kilometer,299.0,38322.45,20.0,6.0,14.0,14.0,54,05707-400,Vila Andrade,São Paulo,São Paulo,Avenida Carlos Queiroz Telles,27.769891304347823,3
455623,2022,-23.6302572149537,-46.7196506431946,5,kilometer,267.0,29036.36,12.0,11.0,26.0,13.0,62,05707-400,Vila Andrade,São Paulo,São Paulo,Rua Maria Antônia Ladalardo,21.040840579710146,3
455624,2022,-23.6226756251554,-46.7298283720072,5,kilometer,334.0,6776.19,31.0,17.0,12.0,18.0,78,05712-040,Vila Andrade,São Paulo,São Paulo,Rua Doutor Antônio Ferreira de Castilho Filho,4.910282608695652,2
455625,2022,-23.6165217208085,-46.7305683653961,5,kilometer,529.0,2647.77,30.0,36.0,48.0,49.0,163,05661-050,Paraisópolis,São Paulo,São Paulo,,1.9186739130434782,1
455626,2022,-23.6168123156102,-46.7313004806958,5,kilometer,305.0,7831.82,10.0,7.0,4.0,8.0,29,05661-050,Paraisópolis,São Paulo,São Paulo,Avenida Giovanni Gronchi,5.675231884057971,2
455627,2022,-23.6192847356721,-46.7385991301143,5,kilometer,425.0,13450.24,31.0,25.0,10.0,10.0,76,05641-060,Paraisópolis,São Paulo,São Paulo,Rua Domingos Lopes da Silva,9.74655072463768,0
455628,2022,-23.6203665310915,-46.7386272038837,5,kilometer,199.0,17325.57,6.0,10.0,12.0,6.0,34,05642-001,Paraisópolis,São Paulo,São Paulo,Praça Cidade do Porto,12.554760869565218,0
455629,2022,-23.62334342804,-46.7263065493774,5,kilometer,392.0,11790.69,12.0,21.0,14.0,11.0,58,05712-040,Vila Andrade,São Paulo,São Paulo,Rua Coronel Francisco de Oliveira Simões,8.543978260869565,0
455630,2022,-23.6326850737784,-46.7317749050054,5,kilometer,247.0,19061.8,5.0,12.0,17.0,17.0,51,05717-270,Vila Andrade,São Paulo,São Paulo,Rua Fábio Lopes dos Santos Luz,13.812898550724638,0
455631,2022,-23.6316692413616,-46.7309391608338,5,kilometer,625.0,24194.58,69.0,54.0,39.0,25.0,187,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Itapecoca,17.532304347826088,3
455632,2022,-23.6144120329775,-46.7234821857476,5,kilometer,296.0,1704.57,27.0,21.0,29.0,23.0,100,05663-020,Paraisópolis,São Paulo,São Paulo,Rua Manoel Antônio Pinto,1.235195652173913,2
455633,2022,-23.6145342107076,-46.7224937177499,5,kilometer,560.0,1613.31,47.0,45.0,39.0,42.0,173,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Iratinga,1.1690652173913043,1
455634,2022,-23.6268794255438,-46.7391853339739,5,kilometer,584.0,13874.43,35.0,54.0,21.0,6.0,116,05727-160,Paraisópolis,São Paulo,São Paulo,Rua José de Oliveira Coelho,10.053934782608696,0
455635,2022,-23.6243216217,-46.738299747837,5,kilometer,168.0,10263.44,8.0,8.0,,,16,05727-250,Paraisópolis,São Paulo,São Paulo,Rua José de Oliveira Coelho,7.437275362318841,2
455636,2022,-23.6290838997998,-46.7325657524245,5,kilometer,463.0,15834.52,14.0,20.0,25.0,27.0,86,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Itatupã,11.474289855072463,0
455637,2022,-23.6273060803899,-46.7330798658282,5,kilometer,125.0,12794.67,,0.0,,,0,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Deputado João Sussumu Hirata,9.2715,0
455638,2022,-23.6193674425829,-46.7372162901946,5,kilometer,357.0,19315.01,28.0,16.0,14.0,10.0,68,05642-000,Paraisópolis,São Paulo,São Paulo,Rua Doutor Oscar Monteiro de Barros,13.996384057971014,0
455639,2022,-23.6349053809358,-46.7262901997666,5,kilometer,632.0,18954.01,45.0,49.0,39.0,31.0,164,05708-290,Vila Andrade,São Paulo,São Paulo,Avenida Dona Helena Pereira de Moraes,13.734789855072462,0
455640,2022,-23.6174567607436,-46.7307196836871,5,kilometer,783.0,1872.73,64.0,61.0,68.0,86.0,279,05665-010,Paraisópolis,São Paulo,São Paulo,Rua Doutor Laerte Setúbal,1.3570507246376813,1
455641,2022,-23.6351201293116,-46.7358582753203,5,kilometer,141.0,10497.14,4.0,,,,4,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Clarindo,7.606623188405797,2
455642,2022,-23.6340386299873,-46.7355259613886,5,kilometer,463.0,10836.24,16.0,25.0,12.0,6.0,59,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Delegado Moraes Novaes,7.852347826086956,0
455643,2022,-23.6241376452369,-46.7306705746426,5,kilometer,428.0,14187.69,21.0,7.0,9.0,11.0,48,05712-040,Vila Andrade,São Paulo,São Paulo,Rua Nazira Carone,10.280934782608696,0
455644,2022,-23.6267004905576,-46.7290580489379,5,kilometer,256.0,13527.08,16.0,10.0,19.0,12.0,57,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Marie Nader Calfat,9.80223188405797,0
455645,2022,-23.6189621473325,-46.7453342561814,5,kilometer,440.0,3372.98,24.0,16.0,30.0,25.0,95,05749-300,Vila Andrade,São Paulo,São Paulo,Rua José Arzão,2.4441884057971013,2
455646,2022,-23.6239334236575,-46.744294518211,5,kilometer,384.0,7246.3,20.0,18.0,16.0,17.0,71,05734-140,Vila Andrade,São Paulo,São Paulo,Rua Caúna,5.2509420289855075,2
455647,2022,-23.6220652419116,-46.7439980237266,5,kilometer,60.0,3169.6,0.0,3.0,3.0,4.0,10,05734-140,Vila Andrade,São Paulo,São Paulo,Rua João Simões de Souza,2.2968115942028984,2
455648,2022,-23.6205072240927,-46.743619811287104,5,kilometer,454.0,14012.06,33.0,30.0,21.0,25.0,109,05749-260,Vila Andrade,São Paulo,São Paulo,,10.153666666666666,0
455649,2022,-23.6328958121603,-46.7409524142082,5,kilometer,371.0,4714.1,24.0,24.0,14.0,16.0,78,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Cantori,3.4160144927536233,2
455650,2022,-23.6334175427183,-46.7407870727633,5,kilometer,565.0,4352.31,35.0,33.0,31.0,20.0,119,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Maria José da Conceição,3.153847826086957,1
455651,2022,-23.6305616143323,-46.7385928586378,5,kilometer,328.0,11846.07,20.0,11.0,8.0,5.0,44,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Chapada Velha,8.584108695652173,0
455652,2022,-23.6312084866701,-46.7388274786499,5,kilometer,324.0,11439.05,23.0,11.0,8.0,6.0,48,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Chapada Velha,8.289166666666667,0
455653,2022,-23.6362312932745,-46.7382043411174,5,kilometer,311.0,7206.51,14.0,22.0,16.0,13.0,65,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Alexandre Benois,5.2221086956521745,2
455654,2022,-23.6369820067158,-46.7386161769839,5,kilometer,252.0,9149.93,15.0,11.0,6.0,7.0,39,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Alexandre Benois,6.630384057971015,2
455655,2022,-23.6274061403643,-46.7438838625972,5,kilometer,212.0,13174.24,5.0,,4.0,,9,05726-100,Paraisópolis,São Paulo,São Paulo,Rua Francisco José da Silva,9.546550724637681,0
455656,2022,-23.6265908195894,-46.7419672841568,5,kilometer,784.0,13254.26,64.0,48.0,36.0,33.0,181,05734-100,Paraisópolis,São Paulo,São Paulo,Rua Francisco José da Silva,9.604536231884058,1
455657,2022,-23.6267488879719,-46.7403060919754,5,kilometer,138.0,12706.72,3.0,,10.0,4.0,17,05727-250,Paraisópolis,São Paulo,São Paulo,Rua Clodion,9.207768115942029,0
455658,2022,-23.6324529933953,-46.7306573931318,5,kilometer,289.0,23967.79,15.0,17.0,36.0,22.0,90,05717-270,Vila Andrade,São Paulo,São Paulo,Rua Fábio Lopes dos Santos Luz,17.367963768115942,3
455659,2022,-23.6324813639169,-46.7296394769936,5,kilometer,263.0,12139.15,10.0,3.0,5.0,7.0,25,05717-270,Vila Andrade,São Paulo,São Paulo,,8.796485507246377,0
455660,2022,-23.6323505719461,-46.7292325736665,5,kilometer,269.0,12548.96,8.0,7.0,6.0,5.0,26,05717-270,Vila Andrade,São Paulo,São Paulo,,9.093449275362318,0
455661,2022,-23.6247202316908,-46.7450660450996,5,kilometer,578.0,4432.37,44.0,22.0,21.0,28.0,115,05734-140,Vila Andrade,São Paulo,São Paulo,Rua Christian Berard,3.2118623188405797,1
455662,2022,-23.6254205053061,-46.7444033668271,5,kilometer,345.0,8381.83,26.0,19.0,16.0,16.0,77,05734-100,Vila Andrade,São Paulo,São Paulo,Rua da Chibata,6.073789855072464,2
455663,2022,-23.640094383562,-46.7393377894683,5,kilometer,1691.0,3883.02,111.0,95.0,97.0,74.0,377,05777-100,Vila Andrade,São Paulo,São Paulo,Travessa de Pedestres Josefina Vaders,2.8137826086956523,1
455664,2022,-23.63793151143,-46.7416639539373,5,kilometer,235.0,1425.14,18.0,31.0,10.0,18.0,77,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Campo Novo do Sul,1.0327101449275362,2
455665,2022,-23.636787342112,-46.741647229958,5,kilometer,417.0,1868.86,46.0,37.0,45.0,42.0,170,05776-340,Vila Andrade,São Paulo,São Paulo,,1.3542463768115942,2
455666,2022,-23.6388446971012,-46.7435879424655,5,kilometer,265.0,1652.99,31.0,35.0,18.0,17.0,101,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Campo Novo do Sul,1.19781884057971,2
455667,2022,-23.6375816144624,-46.7429455152533,5,kilometer,905.0,2940.59,49.0,60.0,59.0,57.0,225,05776-340,Vila Andrade,São Paulo,São Paulo,Rua Maria José da Conceição,2.1308623188405797,1
455668,2022,-23.61683332,-46.720311144194,5,kilometer,,,,,,,0,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Treze de Maio,,
455669,2022,-23.6164372956792,-46.7201927943263,5,kilometer,87.0,1848.7,4.0,4.0,,9.0,17,05659-020,Paraisópolis,São Paulo,São Paulo,Rua Herbert Spencer,1.3396376811594204,2
455670,2022,-23.6275869956379,-46.7260943189715,5,kilometer,15.0,2250.0,0.0,0.0,3.0,,3,05705-170,Vila Andrade,São Paulo,São Paulo,Rua Deputado Laércio Corte,1.6304347826086956,2
455672,2022,-23.6189471613168,-46.7247602333636,5,kilometer,537.0,1805.85,36.0,60.0,53.0,55.0,204,05712-040,Paraisópolis,São Paulo,São Paulo,Rua Itamotinga,1.3085869565217392,1
458068,2022,-23.6016654355354,-46.7411898859481,5,kilometer,132.0,18358.61,3.0,3.0,6.0,7.0,19,05634-020,Ferreira,São Paulo,São Paulo,Rua Ministro Heitor Bastos Tigre,13.303340579710145,0
458071,2022,-23.6005868347227,-46.7364222193036,5,kilometer,526.0,3932.29,29.0,31.0,34.0,33.0,127,05625-050,Ferreira,São Paulo,São Paulo,Rua Engenheiro Camargo Fidelis,2.849485507246377,2
458072,2022,-23.6014114144163,-46.7383425610985,5,kilometer,259.0,4181.39,10.0,5.0,9.0,14.0,38,05520-200,Ferreira,São Paulo,São Paulo,Rua José Pedro do Amaral,3.0299927536231888,2
458073,2022,-23.603589387189,-46.7380932237513,5,kilometer,334.0,3765.06,15.0,15.0,18.0,13.0,61,05634-020,Ferreira,São Paulo,São Paulo,Rua Joana Lentini,2.728304347826087,2
458074,2022,-23.6050862337605,-46.7380007898874,5,kilometer,406.0,7263.81,16.0,25.0,20.0,23.0,84,05634-020,Ferreira,São Paulo,São Paulo,Rua Alfredo Gioielli,5.263630434782609,2
458075,2022,-23.6060675832678,-46.7383458803043,5,kilometer,383.0,7336.2,13.0,10.0,18.0,14.0,55,05630-090,Ferreira,São Paulo,São Paulo,Rua Domingos Simões,5.316086956521739,2
458076,2022,-23.6068603015713,-46.7400173699581,5,kilometer,256.0,7427.31,3.0,12.0,13.0,9.0,37,05639-100,Ferreira,São Paulo,São Paulo,Rua Lehel Silimon,5.382108695652175,2
458077,2022,-23.6038229452214,-46.7406420376894,5,kilometer,396.0,4735.05,19.0,15.0,18.0,20.0,72,05634-020,Ferreira,São Paulo,São Paulo,Travessa Ângelo Grillo,3.4311956521739133,2
458078,2022,-23.6027409255337,-46.7419385135497,5,kilometer,257.0,6349.32,8.0,11.0,8.0,11.0,38,05634-020,Ferreira,São Paulo,São Paulo,Rua José Furtado de Mendonça,4.60095652173913,2
458079,2022,-23.6038049156721,-46.7420661097601,5,kilometer,345.0,4576.77,7.0,13.0,21.0,20.0,61,05634-020,Ferreira,São Paulo,São Paulo,Rua Ibirapora,3.3165000000000004,2
458086,2022,-23.5981239998457,-46.734608322628496,5,kilometer,383.0,3737.56,19.0,23.0,20.0,15.0,77,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Abraão Calil Rezek,2.708376811594203,2
458087,2022,-23.5990552902917,-46.7361821708608,5,kilometer,265.0,2440.65,11.0,12.0,19.0,19.0,61,05625-050,Ferreira,São Paulo,São Paulo,Rua Inocêncio Serafico,1.7685869565217391,2
458088,2022,-23.6030764398915,-46.7344211784906,5,kilometer,393.0,3852.89,23.0,30.0,28.0,23.0,104,05625-170,Vila Sônia,São Paulo,São Paulo,Rua Edmundo de Amicis,2.791949275362319,2
458089,2022,-23.6086334904287,-46.7367685147019,5,kilometer,455.0,8936.39,11.0,20.0,29.0,18.0,78,05630-090,Ferreira,São Paulo,São Paulo,Rua Domingos Simões,6.475644927536232,2
458090,2022,-23.607427133502,-46.7428364169464,5,kilometer,342.0,7886.64,7.0,18.0,10.0,23.0,58,05640-001,Ferreira,São Paulo,São Paulo,Rua José Renato Pantoja,5.714956521739131,2
458091,2022,-23.6046260491822,-46.7430470561823,5,kilometer,420.0,8190.93,15.0,17.0,27.0,18.0,77,05634-020,Ferreira,São Paulo,São Paulo,Rua Gabriel Antunes,5.93545652173913,2
458099,2022,-23.5978032936426,-46.7327311256648,5,kilometer,511.0,2676.65,17.0,29.0,36.0,22.0,104,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Maranguape,1.9396014492753624,2
458100,2022,-23.5987073106375,-46.7326319256538,5,kilometer,169.0,3010.46,4.0,7.0,8.0,7.0,26,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Salomão Wainberg,2.1814927536231883,2
458101,2022,-23.6001755750033,-46.732453417888,5,kilometer,260.0,3674.56,8.0,10.0,7.0,13.0,38,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Professor José Esteves Carramenha,2.6627246376811593,2
458102,2022,-23.6016728796059,-46.7313825904078,5,kilometer,398.0,3854.35,16.0,26.0,19.0,15.0,76,05629-900,Vila Sônia,São Paulo,São Paulo,Rua Jorge Alves Ferreira,2.7930072463768116,2
