id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP
441621,2022,-23.6154112413437,-46.6834901724799,5,kilometer,176.0,"7203,95",6.0,12.0,5.0,8.0,31,04564-002
441630,2022,-23.616563343556,-46.6850047781596,5,kilometer,272.0,"11946,1",9.0,16.0,,5.0,30,04559-001
441631,2022,-23.6165528275774,-46.68452694236871,5,kilometer,92.0,"9585,75",3.0,9.0,5.0,6.0,23,04566-000
441632,2022,-23.6214329198462,-46.68796205392791,5,kilometer,81.0,"10061,64",0.0,0.0,0.0,0.0,0,04582-001
441633,2022,-23.6219369945746,-46.6884998417567,5,kilometer,257.0,"17398,83",15.0,17.0,13.0,9.0,54,04582-000
441634,2022,-23.6239255765794,-46.690901433931,5,kilometer,166.0,"18443,72",28.0,7.0,,4.0,39,04704-070
441635,2022,-23.6239313476903,-46.69008234283591,5,kilometer,383.0,"9331,65",14.0,15.0,6.0,9.0,44,04704-050
442782,2022,-23.6457112250289,-46.6710625839321,5,kilometer,236.0,"24337,66",16.0,21.0,25.0,15.0,77,04363-001
442783,2022,-23.6480625794619,-46.6700118062912,5,kilometer,479.0,"12918,09",21.0,14.0,13.0,18.0,66,04363-001
442863,2022,-23.643374945286,-46.6679723909661,5,kilometer,341.0,"11683,01",9.0,11.0,16.0,15.0,51,04362-000
442893,2022,-23.6458177869416,-46.670227013338895,5,kilometer,243.0,"17134,36",15.0,15.0,19.0,7.0,56,04363-001
442894,2022,-23.6450469085546,-46.6705326870498,5,kilometer,344.0,"11163,48",15.0,18.0,21.0,16.0,70,04363-001
442895,2022,-23.6449452417338,-46.669767921413694,5,kilometer,351.0,"13911,11",9.0,13.0,20.0,13.0,55,04362-000
445314,2022,-23.6625749018638,-46.7385216918103,5,kilometer,981.0,"2278,82",47.0,59.0,49.0,69.0,224,05819-080
445315,2022,-23.666419734166,-46.7384868445428,5,kilometer,918.0,"2376,03",46.0,57.0,51.0,52.0,206,05819-080
445316,2022,-23.6676341155376,-46.7396521886226,5,kilometer,394.0,"2266,71",16.0,19.0,23.0,28.0,86,05819-010
445317,2022,-23.6690619939797,-46.7389172837521,5,kilometer,331.0,"2424,16",17.0,10.0,20.0,26.0,73,05819-010
445318,2022,-23.6662438160295,-46.7366172842486,5,kilometer,613.0,"4038,11",32.0,29.0,33.0,40.0,134,05819-080
445338,2022,-23.6460947928095,-46.7320446309255,5,kilometer,315.0,"2799,62",13.0,20.0,16.0,20.0,69,05801-060
445339,2022,-23.6501478456778,-46.7341571550071,5,kilometer,263.0,"2099,82",13.0,21.0,17.0,17.0,68,05843-160
445349,2022,-23.6626198146035,-46.7419313306395,5,kilometer,459.0,"2272,73",14.0,37.0,34.0,35.0,120,05822-010
445350,2022,-23.6637054415693,-46.7411217423095,5,kilometer,426.0,"1893,63",16.0,20.0,27.0,20.0,83,05816-220
445351,2022,-23.6628735926967,-46.7404230760371,5,kilometer,447.0,"2706,26",19.0,30.0,32.0,27.0,108,05819-080
445352,2022,-23.6621409878465,-46.7407462668089,5,kilometer,670.0,"2492,51",42.0,41.0,41.0,46.0,170,05822-010
445353,2022,-23.6597147946596,-46.7402113127951,5,kilometer,157.0,"2083,9",5.0,8.0,8.0,13.0,34,05844-000
445354,2022,-23.6642739528442,-46.7363421585689,5,kilometer,824.0,"3468,73",47.0,46.0,47.0,59.0,199,05819-080
445355,2022,-23.6691861936621,-46.7322195360971,5,kilometer,498.0,"4047,51",25.0,25.0,17.0,30.0,97,04902-015
445356,2022,-23.6712499768585,-46.7335551324437,5,kilometer,434.0,"3416,51",16.0,22.0,20.0,19.0,77,04904-050
445386,2022,-23.6521647611061,-46.7529094969108,5,kilometer,,,,,,,0,05780-390
445387,2022,-23.6606155687229,-46.7474979659885,5,kilometer,285.0,"1929,62",9.0,18.0,24.0,25.0,76,05822-010
445388,2022,-23.6594514606235,-46.7456078914875,5,kilometer,793.0,"1877,84",48.0,52.0,41.0,59.0,200,05822-010
445389,2022,-23.6586475701468,-46.7420107838714,5,kilometer,762.0,"2130,41",48.0,48.0,50.0,50.0,196,05844-000
445390,2022,-23.6592278684749,-46.7361469054731,5,kilometer,491.0,"2646,85",20.0,30.0,30.0,36.0,116,05820-200
445391,2022,-23.6596294022041,-46.735249441961,5,kilometer,509.0,"2297,59",22.0,28.0,20.0,30.0,100,05820-200
445392,2022,-23.6665319700009,-46.7316344611782,5,kilometer,470.0,"2832,01",20.0,23.0,21.0,33.0,97,04902-015
445412,2022,-23.6549467615221,-46.7483998565018,5,kilometer,436.0,"4095,11",21.0,25.0,31.0,32.0,109,05847-000
445413,2022,-23.6559053601162,-46.7427285712037,5,kilometer,634.0,"4758,47",29.0,33.0,48.0,56.0,166,05844-000
445414,2022,-23.6552192141497,-46.7431131106455,5,kilometer,565.0,"3699,41",35.0,27.0,36.0,40.0,138,05844-000
445415,2022,-23.6566066718898,-46.741213441411,5,kilometer,414.0,"3100,32",13.0,21.0,14.0,32.0,80,05844-000
445416,2022,-23.6552474251572,-46.7364608345007,5,kilometer,640.0,"2240,11",20.0,23.0,39.0,46.0,128,05812-030
445417,2022,-23.6604057939917,-46.73205878708,5,kilometer,968.0,"2137,94",65.0,53.0,61.0,76.0,255,05814-190
445418,2022,-23.6644647870635,-46.729963450056,5,kilometer,675.0,"4703,2",37.0,50.0,45.0,51.0,183,05818-270
445430,2022,-23.6545671185694,-46.7451366887073,5,kilometer,666.0,"2834,11",23.0,36.0,38.0,45.0,142,05847-000
445431,2022,-23.6533775372181,-46.744004597036,5,kilometer,660.0,"2216,88",36.0,43.0,47.0,54.0,180,05846-390
445432,2022,-23.6543343125533,-46.74224111006,5,kilometer,613.0,"3060,26",29.0,39.0,26.0,26.0,120,05844-000
445433,2022,-23.6548658031388,-46.7399289683642,5,kilometer,557.0,"2932,45",17.0,16.0,27.0,28.0,88,05844-000
445434,2022,-23.6542942946508,-46.7390434128548,5,kilometer,563.0,"2834,86",36.0,23.0,29.0,30.0,118,05843-000
445435,2022,-23.6536053909143,-46.7380674770774,5,kilometer,582.0,"2733,9",28.0,36.0,37.0,36.0,137,05843-000
445436,2022,-23.6560468724124,-46.7345797199179,5,kilometer,970.0,"2454,82",46.0,41.0,47.0,53.0,187,05812-030
445437,2022,-23.6572437360126,-46.7339337151669,5,kilometer,645.0,"2479,01",36.0,41.0,44.0,38.0,159,05812-030
445438,2022,-23.6579356316246,-46.7326913805311,5,kilometer,822.0,"2045,14",60.0,46.0,47.0,46.0,199,05814-190
445439,2022,-23.6591433095768,-46.7312045024134,5,kilometer,375.0,"2130,15",19.0,27.0,31.0,38.0,115,05814-190
445446,2022,-23.6518720326642,-46.7494552273854,5,kilometer,633.0,"5536,09",30.0,28.0,36.0,38.0,132,05846-410
445447,2022,-23.6515419525473,-46.7455764762261,5,kilometer,894.0,"6994,29",65.0,61.0,64.0,47.0,237,05842-070
445448,2022,-23.6517913643394,-46.7447554292331,5,kilometer,608.0,"6624,83",32.0,24.0,39.0,45.0,140,05842-070
445449,2022,-23.6518828864282,-46.74225933002791,5,kilometer,673.0,"2906,99",48.0,38.0,41.0,50.0,177,05847-620
445450,2022,-23.6519838952815,-46.7392271898108,5,kilometer,721.0,"2268,81",41.0,35.0,45.0,54.0,175,05843-310
445451,2022,-23.6525340242287,-46.7363551652862,5,kilometer,756.0,"2631,62",40.0,39.0,54.0,47.0,180,05843-160
445452,2022,-23.6541753495586,-46.7345942651394,5,kilometer,381.0,"2215,28",20.0,19.0,24.0,21.0,84,05805-000
445453,2022,-23.6502392521872,-46.7501893279067,5,kilometer,689.0,"3718,79",26.0,19.0,47.0,42.0,134,05846-410
445454,2022,-23.6491893004303,-46.7452182400334,5,kilometer,716.0,"4052,53",29.0,45.0,42.0,40.0,156,05842-070
445455,2022,-23.6495478032794,-46.740472955528,5,kilometer,600.0,"2957,37",28.0,20.0,19.0,29.0,96,05842-020
445456,2022,-23.6512612693154,-46.737423084322494,5,kilometer,839.0,"3308,75",46.0,47.0,50.0,65.0,208,05843-310
445457,2022,-23.6512628949245,-46.7358697413611,5,kilometer,847.0,"2108,38",48.0,53.0,49.0,68.0,218,05843-160
445458,2022,-23.6516530737516,-46.7343052941298,5,kilometer,491.0,"2466,95",16.0,25.0,28.0,33.0,102,05843-160
445459,2022,-23.6540603487031,-46.7326536117671,5,kilometer,699.0,"2101,39",42.0,40.0,41.0,44.0,167,05812-030
445460,2022,-23.6530072899046,-46.731778410082704,5,kilometer,608.0,"2987,06",51.0,41.0,30.0,36.0,158,05812-030
445461,2022,-23.6483670460455,-46.7519445629456,5,kilometer,599.0,"3162,03",15.0,24.0,19.0,21.0,79,05780-390
445462,2022,-23.6472223357272,-46.7439488318546,5,kilometer,858.0,"2669,72",36.0,54.0,45.0,50.0,185,05841-160
445463,2022,-23.6462492551565,-46.7456450900938,5,kilometer,937.0,"5067,65",34.0,46.0,55.0,54.0,189,05841-160
445464,2022,-23.6487687504536,-46.7425910670294,5,kilometer,367.0,"1766,87",21.0,19.0,25.0,28.0,93,05841-160
445465,2022,-23.6467448883763,-46.7372061127363,5,kilometer,374.0,"3999,08",8.0,14.0,23.0,16.0,61,05836-350
445466,2022,-23.6499281986542,-46.7366723676436,5,kilometer,481.0,"4833,29",23.0,32.0,31.0,30.0,116,05843-310
445467,2022,-23.6487839555976,-46.7349561401875,5,kilometer,776.0,"2472,29",42.0,37.0,51.0,49.0,179,05836-350
445468,2022,-23.6488657841349,-46.73403937619951,5,kilometer,725.0,"2294,82",39.0,48.0,40.0,63.0,190,05843-160
445469,2022,-23.6427968261686,-46.746061737115696,5,kilometer,715.0,"4545,64",32.0,41.0,39.0,36.0,148,05777-100
445470,2022,-23.6448778611815,-46.7402458402869,5,kilometer,638.0,"4791,38",19.0,27.0,30.0,38.0,114,05836-180
445471,2022,-23.6482214961695,-46.7358323006325,5,kilometer,379.0,"4670,25",14.0,19.0,20.0,21.0,74,05836-350
445472,2022,-23.6470133983878,-46.7357463705886,5,kilometer,349.0,"1580,45",28.0,28.0,29.0,30.0,115,05836-350
445479,2022,-23.6579267800012,-46.7377395823376,5,kilometer,511.0,"2582,83",27.0,38.0,31.0,33.0,129,05820-200
445480,2022,-23.6583933603868,-46.739213301272,5,kilometer,733.0,"2148,19",56.0,49.0,71.0,58.0,234,05820-200
445485,2022,-23.6553497580301,-46.7516461715551,5,kilometer,373.0,"1633,25",24.0,29.0,29.0,27.0,109,05850-230
445486,2022,-23.6583170066143,-46.7433217509249,5,kilometer,824.0,"2022,06",56.0,65.0,63.0,69.0,253,05844-000
445493,2022,-23.6568428456333,-46.7442489430415,5,kilometer,874.0,"1776,83",54.0,62.0,60.0,66.0,242,05822-010
445494,2022,-23.652390636286,-46.7405353978323,5,kilometer,608.0,"3897,54",30.0,30.0,40.0,29.0,129,05843-310
445495,2022,-23.6614677790073,-46.7420084600881,5,kilometer,594.0,"1695,13",40.0,39.0,48.0,57.0,184,05822-010
445501,2022,-23.6662311630413,-46.729463227847,5,kilometer,324.0,"3836,83",18.0,13.0,14.0,20.0,65,04902-015
445507,2022,-23.6564479349672,-46.736989559822,5,kilometer,558.0,"9943,82",28.0,38.0,50.0,46.0,162,05820-200
445508,2022,-23.6553319463309,-46.7379836230855,5,kilometer,454.0,"2212,27",25.0,31.0,18.0,27.0,101,05843-000
445510,2022,-23.6596357501029,-46.7356725687904,5,kilometer,792.0,"2477,74",35.0,42.0,69.0,79.0,225,05820-200
445514,2022,-23.6597171895028,-46.7412411782964,5,kilometer,384.0,"2123,65",15.0,19.0,29.0,19.0,82,05844-000
445516,2022,-23.6605516859643,-46.7300145547616,5,kilometer,131.0,"2290,27",5.0,6.0,7.0,9.0,27,05814-190
445525,2022,-23.6490495750141,-46.7334814684799,5,kilometer,277.0,"1839,24",25.0,22.0,17.0,24.0,88,05843-160
445533,2022,-23.6538124803825,-46.74853713483311,5,kilometer,147.0,"1739,98",7.0,9.0,9.0,8.0,33,05847-000
445540,2022,-23.6553232002763,-46.7295614640608,5,kilometer,1082.0,"1773,94",103.0,84.0,82.0,95.0,364,05814-190
445553,2022,-23.6669242875357,-46.7404284520384,5,kilometer,549.0,"2011,55",30.0,46.0,32.0,38.0,146,05819-010
445554,2022,-23.6652009261461,-46.7347750184275,5,kilometer,962.0,"2509,54",50.0,54.0,55.0,60.0,219,05819-080
445573,2022,-23.6556994157559,-46.74968457119,5,kilometer,406.0,"3042,63",27.0,29.0,26.0,30.0,112,05847-000
445574,2022,-23.6542310929304,-46.7508785723867,5,kilometer,889.0,"2091,67",49.0,76.0,75.0,67.0,267,05847-000
445575,2022,-23.654232544966,-46.7465894023196,5,kilometer,683.0,"3270,84",28.0,41.0,45.0,42.0,156,05847-000
445576,2022,-23.6554766578827,-46.7464260987529,5,kilometer,396.0,"3558,36",13.0,24.0,24.0,27.0,88,05847-000
445577,2022,-23.6567123034492,-46.7461956286175,5,kilometer,455.0,"1799,12",27.0,20.0,29.0,28.0,104,05847-000
445578,2022,-23.6582181703765,-46.745798921642304,5,kilometer,837.0,"1828,56",56.0,62.0,54.0,53.0,225,05822-010
445579,2022,-23.6575641867902,-46.74536099498911,5,kilometer,812.0,"1603,08",41.0,50.0,68.0,67.0,226,05847-000
445580,2022,-23.656541296783,-46.7388805367338,5,kilometer,438.0,"3109,26",22.0,27.0,31.0,30.0,110,05844-000
445581,2022,-23.6579563613171,-46.7406071739839,5,kilometer,655.0,"2699,67",33.0,42.0,40.0,42.0,157,05844-000
445582,2022,-23.6592391824463,-46.7343087829284,5,kilometer,490.0,"2125,78",19.0,31.0,28.0,35.0,113,05820-200
445583,2022,-23.6588442681026,-46.733682362300094,5,kilometer,577.0,"1964,21",22.0,33.0,58.0,47.0,160,05814-190
445595,2022,-23.6609419365558,-46.7305026923942,5,kilometer,385.0,"2053,01",15.0,32.0,25.0,31.0,103,05814-190
445596,2022,-23.6594478472363,-46.7316126883275,5,kilometer,423.0,"2727,1",32.0,27.0,35.0,30.0,124,05814-190
445601,2022,-23.6524257980768,-46.7467466229957,5,kilometer,1037.0,"2248,05",53.0,49.0,78.0,76.0,256,05847-000
445602,2022,-23.6503132591579,-46.7443297147943,5,kilometer,196.0,"2515,08",8.0,5.0,13.0,21.0,47,05842-070
445603,2022,-23.6507718821882,-46.7433797176702,5,kilometer,788.0,"3340,06",56.0,48.0,50.0,60.0,214,05842-070
445604,2022,-23.6546487945836,-46.7337430081217,5,kilometer,412.0,"2266,78",18.0,28.0,18.0,23.0,87,05812-030
445605,2022,-23.655854445647,-46.7326191149021,5,kilometer,699.0,"2450,65",29.0,43.0,41.0,36.0,149,05812-030
445606,2022,-23.6485063739877,-46.7445045574596,5,kilometer,408.0,"2850,61",22.0,23.0,24.0,19.0,88,05841-160
445607,2022,-23.6491389731765,-46.7419719158622,5,kilometer,505.0,"2467,07",25.0,34.0,31.0,43.0,133,05842-020
445608,2022,-23.6508188065189,-46.7404687879964,5,kilometer,639.0,"2301,9",35.0,47.0,28.0,50.0,160,05843-310
445609,2022,-23.6506176943338,-46.7387871445052,5,kilometer,315.0,"2387,2",9.0,19.0,16.0,14.0,58,05843-310
445610,2022,-23.6516224662337,-46.7334118376082,5,kilometer,206.0,"2843,16",12.0,13.0,13.0,6.0,44,05812-030
445611,2022,-23.6538260493806,-46.7320210294762,5,kilometer,600.0,"2350,37",32.0,35.0,35.0,39.0,141,05812-030
445612,2022,-23.6553925793742,-46.7309990716537,5,kilometer,384.0,"2212,27",27.0,28.0,29.0,15.0,99,05812-030
445613,2022,-23.6473749191986,-46.7557749626746,5,kilometer,382.0,"2280,41",11.0,17.0,27.0,24.0,79,05763-470
445614,2022,-23.6465048709303,-46.7525033247076,5,kilometer,459.0,"3138,09",15.0,23.0,18.0,23.0,79,05780-390
445615,2022,-23.6449085062425,-46.744683402379295,5,kilometer,250.0,"6631,25",12.0,8.0,7.0,8.0,35,05841-160
445616,2022,-23.6462573359881,-46.7433959800111,5,kilometer,605.0,"3438,99",30.0,31.0,44.0,40.0,145,05841-160
445617,2022,-23.6437875747223,-46.7410616500575,5,kilometer,275.0,"3609,08",12.0,16.0,12.0,19.0,59,05777-100
445618,2022,-23.6441090278891,-46.7423937064872,5,kilometer,304.0,"4273,98",13.0,7.0,12.0,15.0,47,05777-100
445619,2022,-23.6456774699222,-46.742121330919,5,kilometer,387.0,"2679,62",20.0,15.0,17.0,13.0,65,05777-100
445620,2022,-23.6475372865211,-46.740373239793,5,kilometer,531.0,"6244,48",39.0,25.0,33.0,35.0,132,05842-020
445621,2022,-23.6468618281837,-46.7393561540087,5,kilometer,272.0,"3615,66",14.0,12.0,11.0,6.0,43,05836-180
445622,2022,-23.6431494991723,-46.7438610413198,5,kilometer,508.0,"2539,97",26.0,26.0,26.0,22.0,100,05777-100
445623,2022,-23.6419946582182,-46.7427335208779,5,kilometer,160.0,"4026,53",5.0,6.0,3.0,5.0,19,05777-100
445624,2022,-23.6439328109397,-46.7389512201899,5,kilometer,449.0,"5778,38",9.0,16.0,17.0,27.0,69,05836-350
445625,2022,-23.6466834649904,-46.7384862984468,5,kilometer,451.0,"4651,65",21.0,20.0,27.0,27.0,95,05836-180
445626,2022,-23.6484395334621,-46.737859293589,5,kilometer,554.0,"3104,69",23.0,36.0,22.0,40.0,121,05836-180
445627,2022,-23.6493932910976,-46.7379299511049,5,kilometer,272.0,"3057,23",9.0,13.0,14.0,15.0,51,05843-310
445630,2022,-23.6666320794695,-46.729043001494496,5,kilometer,342.0,"6456,37",17.0,17.0,14.0,9.0,57,04902-015
445634,2022,-23.6601676117354,-46.742577480538,5,kilometer,646.0,"2990,4",46.0,44.0,39.0,35.0,164,05822-010
445635,2022,-23.6616201374492,-46.7427824623684,5,kilometer,251.0,"1747,88",16.0,26.0,22.0,31.0,95,05822-010
445636,2022,-23.6647105546435,-46.7322880363435,5,kilometer,228.0,"2001,63",13.0,22.0,19.0,15.0,69,05819-080
445637,2022,-23.6660030513338,-46.7307157427877,5,kilometer,438.0,"2784,48",22.0,23.0,26.0,27.0,98,04902-015
445638,2022,-23.6478766771267,-46.7464982573234,5,kilometer,181.0,"1649,33",14.0,12.0,10.0,10.0,46,05841-160
445639,2022,-23.6525255952264,-46.7430721261095,5,kilometer,393.0,"2087,92",29.0,24.0,18.0,29.0,100,05847-620
445646,2022,-23.6591032680034,-46.7298214722424,5,kilometer,407.0,"1863,29",28.0,34.0,34.0,37.0,133,05814-190
445647,2022,-23.6598228024048,-46.7296431345289,5,kilometer,349.0,"2139,91",27.0,31.0,32.0,32.0,122,05814-190
445648,2022,-23.6616012561445,-46.7312836874863,5,kilometer,216.0,"1488,64",19.0,16.0,15.0,27.0,77,05818-270
445649,2022,-23.6617048231995,-46.7302363834541,5,kilometer,189.0,"2054,67",10.0,17.0,11.0,9.0,47,05818-270
445654,2022,-23.6501112466545,-46.7461750489163,5,kilometer,935.0,"8339,28",82.0,74.0,50.0,52.0,258,05842-070
445666,2022,-23.6709926968315,-46.7350821784525,5,kilometer,471.0,"17140,25",14.0,26.0,21.0,35.0,96,04904-050
445673,2022,-23.6472037086636,-46.7501822893769,5,kilometer,694.0,"4448,8",26.0,34.0,42.0,42.0,144,05846-410
445674,2022,-23.6451115650461,-46.7479285055092,5,kilometer,228.0,"3482,34",18.0,9.0,13.0,14.0,54,05777-100
445675,2022,-23.6472298376698,-46.7488019055489,5,kilometer,400.0,"5274,31",29.0,20.0,10.0,14.0,73,05846-410
445676,2022,-23.6469971003469,-46.7481055895767,5,kilometer,942.0,"8902,78",44.0,75.0,56.0,68.0,243,05846-410
445677,2022,-23.6684889384342,-46.7343661360421,5,kilometer,727.0,"3441,74",38.0,52.0,58.0,67.0,215,04904-050
445678,2022,-23.6681968821407,-46.733709397173904,5,kilometer,551.0,"3078,6",36.0,44.0,49.0,39.0,168,04902-015
445679,2022,-23.6700814279169,-46.729007843633,5,kilometer,482.0,"6960,48",13.0,27.0,24.0,27.0,91,04902-015
445680,2022,-23.6701660179914,-46.7287440103683,5,kilometer,420.0,"10272,47",20.0,19.0,39.0,33.0,111,04902-015
445681,2022,-23.650992048499,-46.7476915563356,5,kilometer,471.0,"4456,3",42.0,27.0,27.0,27.0,123,05846-410
445682,2022,-23.650481236803,-46.7470894430895,5,kilometer,309.0,"5092,96",25.0,14.0,7.0,16.0,62,05846-410
445683,2022,-23.651702643054,-46.7471512407723,5,kilometer,187.0,"5658,6",24.0,9.0,10.0,4.0,47,05847-620
445684,2022,-23.6528850560135,-46.750048860965,5,kilometer,733.0,"2530,68",46.0,42.0,46.0,45.0,179,05846-410
445685,2022,-23.6533240880602,-46.7486054115866,5,kilometer,340.0,"18916,28",31.0,26.0,17.0,12.0,86,05846-410
445686,2022,-23.653483851818,-46.7478591637243,5,kilometer,236.0,"6537,5",9.0,13.0,12.0,13.0,47,05847-000
445687,2022,-23.6529401600842,-46.751937075883,5,kilometer,341.0,"1325,35",20.0,38.0,24.0,31.0,113,05780-390
445688,2022,-23.6526287518794,-46.7513666437722,5,kilometer,347.0,"1198,23",19.0,24.0,29.0,26.0,98,05846-410
445689,2022,-23.6452841887396,-46.7356112734472,5,kilometer,631.0,"1803,76",42.0,39.0,48.0,56.0,185,05836-350
445690,2022,-23.646975173339,-46.7362358768332,5,kilometer,682.0,"1601,74",48.0,48.0,46.0,58.0,200,05836-350
445691,2022,-23.6594222026415,-46.7406439525122,5,kilometer,482.0,"1850,11",30.0,25.0,35.0,26.0,116,05844-000
445692,2022,-23.6609705330111,-46.7411147869628,5,kilometer,697.0,"1712,29",50.0,51.0,64.0,56.0,221,05844-000
445693,2022,-23.6614141252471,-46.7407215153595,5,kilometer,568.0,"1650,47",49.0,48.0,48.0,56.0,201,05844-000
445700,2022,-23.6625256795556,-46.726872217697,5,kilometer,434.0,"1861,21",31.0,33.0,30.0,41.0,135,05818-270
445701,2022,-23.6623217711172,-46.7278336459644,5,kilometer,566.0,"1803,83",42.0,53.0,49.0,42.0,186,05818-270
445702,2022,-23.6628455239026,-46.728166751263295,5,kilometer,542.0,"1961,99",37.0,36.0,43.0,40.0,156,05818-270
445703,2022,-23.6628405512782,-46.7277441693475,5,kilometer,482.0,"2167,26",32.0,39.0,34.0,29.0,134,05818-270
445704,2022,-23.6628980594542,-46.7270893479524,5,kilometer,512.0,"1853,84",37.0,34.0,43.0,34.0,148,05818-270
445705,2022,-23.6560583414172,-46.7293895636884,5,kilometer,168.0,"1494,49",8.0,10.0,11.0,24.0,53,05814-190
445706,2022,-23.6556204160647,-46.728456316721,5,kilometer,349.0,"1577,77",27.0,30.0,36.0,35.0,128,05814-190
445712,2022,-23.6561634494521,-46.7511013976022,5,kilometer,291.0,"1505,9",18.0,26.0,22.0,22.0,88,05847-000
445713,2022,-23.6562201079354,-46.7504140242757,5,kilometer,369.0,"1874,9",30.0,27.0,21.0,28.0,106,05847-000
445714,2022,-23.6571377021151,-46.7500618245529,5,kilometer,559.0,"1583,17",31.0,41.0,40.0,52.0,164,05847-000
445715,2022,-23.6582110681989,-46.7481601191234,5,kilometer,824.0,"1623,08",63.0,73.0,67.0,61.0,264,05822-010
445716,2022,-23.658647000345,-46.74840764392351,5,kilometer,716.0,"1678,1",55.0,73.0,57.0,66.0,251,05822-010
445717,2022,-23.6589854214744,-46.7473578853098,5,kilometer,601.0,"1648,63",37.0,42.0,48.0,56.0,183,05822-010
445718,2022,-23.6594293811311,-46.7480724693182,5,kilometer,734.0,"1451,91",55.0,68.0,60.0,55.0,238,05822-010
445719,2022,-23.659941603931,-46.7473625241904,5,kilometer,344.0,"1710,32",14.0,19.0,20.0,27.0,80,05822-010
445720,2022,-23.662384729565,-46.7328609354826,5,kilometer,360.0,"2392,07",19.0,20.0,23.0,33.0,95,05814-190
445721,2022,-23.6636607495767,-46.7323212608698,5,kilometer,429.0,"1601,53",23.0,37.0,30.0,42.0,132,05818-270
445722,2022,-23.6634841586463,-46.7330158307367,5,kilometer,402.0,"1959,69",17.0,22.0,20.0,29.0,88,05819-080
445723,2022,-23.6600962117093,-46.7393155955346,5,kilometer,557.0,"3436,66",31.0,31.0,38.0,45.0,145,05820-200
445724,2022,-23.6607407346697,-46.7369601385809,5,kilometer,421.0,"2522,08",18.0,25.0,27.0,31.0,101,05820-200
445725,2022,-23.6594420056185,-46.7288840944449,5,kilometer,600.0,"1498,49",45.0,55.0,38.0,49.0,187,05814-190
445729,2022,-23.660612987057,-46.7341339144256,5,kilometer,704.0,"2478,18",49.0,33.0,36.0,47.0,165,05814-190
445730,2022,-23.6613569104319,-46.7350119077392,5,kilometer,268.0,"2302,06",11.0,23.0,20.0,12.0,66,05820-200
445735,2022,-23.6539052845188,-46.7522026648706,5,kilometer,86.0,"1633,4",5.0,5.0,4.0,8.0,22,05850-230
445740,2022,-23.6622461196483,-46.7318679888494,5,kilometer,299.0,"1623,96",16.0,22.0,24.0,26.0,88,05818-270
445741,2022,-23.6457709634137,-46.7340361480746,5,kilometer,619.0,"3256,26",28.0,31.0,31.0,22.0,112,05801-060
