id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade,CEP,Logradouro,Bairro,Cidade,UF,renda_sm,cluster
432776,2022,-23.6376606687602,-46.7477837545259,5,kilometer,222.0,275496.0,6.0,8.0,10.0,17.0,41.0,chacara,05776-460,R  Manuel Pinto,Jardim Eliza,São Paulo,SP,1.9963478260869565,2
432777,2022,-23.6219202274489,-46.7498348801309,5,kilometer,624.0,224436.0,31.0,33.0,47.0,48.0,159.0,chacara,05752-440,Tv  Carlos Salzedo,Jardim Maria Duarte,São Paulo,SP,1.6263478260869566,0
432780,2022,-23.6232826971566,-46.7491375329668,5,kilometer,690.0,448453.0,66.0,41.0,42.0,30.0,179.0,chacara,05756-420,R  Manicoba,Jardim Umarizal,São Paulo,SP,3.2496594202898548,0
432831,2022,-23.617065791667,-46.754271186431,5,kilometer,700.0,52565.0,56.0,49.0,26.0,35.0,166.0,chacara,05752-001,Es Dos Mirandas,Jardim Maria Duarte,São Paulo,SP,3.809057971014493,0
432839,2022,-23.6324438798697,-46.7595528992907,5,kilometer,426.0,239439.0,31.0,27.0,23.0,38.0,119.0,chacara,05767-470,R  Manuel Bicudo,Jardim Catanduva,São Paulo,SP,1.7350652173913041,2
432844,2022,-23.6179293202913,-46.7547599560426,5,kilometer,439.0,483678.0,16.0,19.0,21.0,21.0,77.0,chacara,05752-520,R  Joaquim De Magalhaes,Jardim Maria Duarte,São Paulo,SP,3.5049130434782607,2
432845,2022,-23.6186861367703,-46.7543244657474,5,kilometer,541.0,417365.0,12.0,24.0,29.0,28.0,93.0,chacara,05752-520,R  Joaquim De Magalhaes,Jardim Maria Duarte,São Paulo,SP,3.024384057971014,0
432847,2022,-23.624360329722,-46.7474439394289,5,kilometer,286.0,172983.0,24.0,27.0,32.0,29.0,112.0,chacara,05734-090,R  H-31 (J. Reboucas-Clm),Parque Reboucas,São Paulo,SP,1.2534999999999998,2
432848,2022,-23.6247319625735,-46.7466310243578,5,kilometer,369.0,156817.0,28.0,35.0,44.0,25.0,132.0,chacara,05734-020,R  Carajeru,Parque Reboucas,São Paulo,SP,1.136355072463768,2
432855,2022,-23.6291990516499,-46.7564381318471,5,kilometer,354.0,221357.0,25.0,28.0,30.0,30.0,113.0,chacara,05765-200,R  Carualina,Jardim Olinda,São Paulo,SP,1.6040362318840582,2
432858,2022,-23.6387680221616,-46.7513620159172,5,kilometer,482.0,219089.0,21.0,30.0,31.0,31.0,113.0,chacara,05775-260,R  Zacarias Dias Cortes,Parque Regina,São Paulo,SP,1.5876014492753623,2
432862,2022,-23.6273684377299,-46.745306926761,5,kilometer,336.0,756745.0,28.0,17.0,10.0,12.0,67.0,chacara,05734-090,R  Chapada De Minas,Parque Reboucas,São Paulo,SP,5.483659420289855,2
432865,2022,-23.6432090407755,-46.7501375620151,5,kilometer,413.0,299581.0,16.0,14.0,32.0,29.0,91.0,chacara,05778-110,R  Balbina Maria Gomes,Parque Arariba,São Paulo,SP,2.1708768115942028,2
432866,2022,-23.6316053472404,-46.7434195208896,5,kilometer,148.0,220627.0,18.0,10.0,9.0,16.0,53.0,chacara,05728-050,R  Catarinenses,Vila Andrade,São Paulo,SP,1.5987463768115941,2
432867,2022,-23.631577725038,-46.7443762713057,5,kilometer,702.0,165793.0,63.0,61.0,71.0,77.0,272.0,chacara,05736-020,R  Ageladas,Jardim Ingá,São Paulo,SP,1.2013985507246376,0
432872,2022,-23.6429738505003,-46.7553798553192,5,kilometer,191.0,906667.0,12.0,16.0,20.0,12.0,60.0,chacara,05763-450,R  Lira Cearense,Jardim Santa Efigênia,São Paulo,SP,6.570050724637682,2
432873,2022,-23.6447780776558,-46.7545040900239,5,kilometer,602.0,18647.0,42.0,45.0,43.0,41.0,171.0,chacara,05778-170,R  Fim De Primavera,Parque Arariba,São Paulo,SP,1.3512318840579711,0
432881,2022,-23.6217453175206,-46.7514011845434,5,kilometer,436.0,523875.0,20.0,21.0,26.0,26.0,93.0,chacara,05752-540,R  Jose Laborim,Jardim Maria Duarte,São Paulo,SP,3.796195652173913,2
432882,2022,-23.6210294393658,-46.7518500497626,5,kilometer,420.0,448911.0,16.0,18.0,19.0,25.0,78.0,chacara,05752-400,R  Capanezinho,Jardim Maria Duarte,São Paulo,SP,3.2529782608695648,2
432883,2022,-23.6194350602468,-46.7536641290583,5,kilometer,325.0,360007.0,17.0,17.0,14.0,20.0,68.0,chacara,05754-030,R  Cibauma,Umarizal,São Paulo,SP,2.6087463768115944,2
432884,2022,-23.6191124031596,-46.7532475323471,5,kilometer,324.0,387058.0,7.0,13.0,11.0,15.0,46.0,chacara,05752-000,R Sarg Jose Andre Da Mota,Jardim Maria Duarte,São Paulo,SP,2.804768115942029,2
432885,2022,-23.6331640649743,-46.7545604033413,5,kilometer,172.0,337976.0,9.0,10.0,13.0,14.0,46.0,chacara,05766-290,R  Cardoso Moreira,Jardim Olinda,São Paulo,SP,2.4491014492753624,2
432886,2022,-23.6330115697436,-46.7539344234734,5,kilometer,284.0,278789.0,11.0,15.0,26.0,27.0,79.0,chacara,05773-010,Av  Andrea Pisano,Parque Regina,São Paulo,SP,2.0202101449275363,2
432896,2022,-23.6183234779714,-46.756284911487,5,kilometer,204.0,552687.0,9.0,13.0,11.0,13.0,46.0,chacara,05755-090,Av  Anace,,,,4.004978260869565,2
432910,2022,-23.6403664950484,-46.7505573802279,5,kilometer,439.0,211279.0,26.0,25.0,32.0,24.0,107.0,chacara,05778-150,R Dr Abelardo Da Cunha Lobo,Parque Arariba,São Paulo,SP,1.5310072463768116,2
432911,2022,-23.6410809210836,-46.7524122501613,5,kilometer,383.0,297033.0,11.0,31.0,23.0,24.0,89.0,chacara,05778-210,R  Isaias Tarandach,Parque Arariba,São Paulo,SP,2.1524130434782607,2
432912,2022,-23.6317401508743,-46.7462631510866,5,kilometer,266.0,247601.0,17.0,18.0,21.0,20.0,76.0,chacara,05736-020,R  Ageladas,Jardim Ingá,São Paulo,SP,1.7942101449275365,2
432913,2022,-23.630372127374,-46.7439752319083,5,kilometer,549.0,149123.0,45.0,49.0,54.0,53.0,201.0,chacara,05728-050,R  Catarinenses,Vila Andrade,São Paulo,SP,1.0806014492753624,0
432914,2022,-23.6312105701653,-46.7432885048396,5,kilometer,411.0,171186.0,33.0,36.0,38.0,44.0,151.0,chacara,05728-050,R  Catarinenses,Vila Andrade,São Paulo,SP,1.2404782608695653,2
432925,2022,-23.6283435334915,-46.7570613864204,5,kilometer,289.0,238956.0,22.0,26.0,27.0,22.0,97.0,chacara,05756-370,R Dr Hugo Lacorte Vitale,Jardim Umarizal,São Paulo,SP,1.7315652173913043,2
432926,2022,-23.6303829276933,-46.747933077767,5,kilometer,607.0,39712.0,40.0,47.0,29.0,32.0,148.0,chacara,05735-030,R  Carlos Magalhaes,Parque Reboucas,São Paulo,SP,2.87768115942029,0
432929,2022,-23.6260844692759,-46.74642302926,5,kilometer,390.0,892977.0,32.0,25.0,23.0,20.0,100.0,chacara,05734-080,R  Celso Ramos,Vila Andrade,São Paulo,SP,6.470847826086957,1
432930,2022,-23.627265465006,-46.7473999252364,5,kilometer,335.0,70569.0,25.0,19.0,10.0,7.0,61.0,chacara,05734-080,R  Celso Ramos,Vila Andrade,São Paulo,SP,5.113695652173913,2
432931,2022,-23.6280505208267,-46.7469002051013,5,kilometer,356.0,829302.0,25.0,14.0,26.0,6.0,71.0,chacara,05734-080,R  Celso Ramos,Vila Andrade,São Paulo,SP,6.009434782608696,2
432932,2022,-23.628938271015,-46.7458574570437,5,kilometer,399.0,885147.0,49.0,19.0,13.0,6.0,87.0,chacara,05734-080,R  Celso Ramos,Vila Andrade,São Paulo,SP,6.414108695652174,1
432934,2022,-23.6263001765799,-46.756611185531,5,kilometer,156.0,137768.0,17.0,19.0,19.0,16.0,71.0,chacara,05756-230,R  Caratatina,Vila Nova Pirajussara,São Paulo,SP,0.9983188405797102,2
432935,2022,-23.6266777877491,-46.7567267458264,5,kilometer,345.0,572541.0,31.0,20.0,20.0,14.0,85.0,chacara,05757-120,R  Diogo Martins,Jardim Ana Maria,São Paulo,SP,4.148847826086956,2
432943,2022,-23.6348439306632,-46.7459217790684,5,kilometer,414.0,362812.0,21.0,22.0,28.0,25.0,96.0,chacara,05736-010,R  Adolfo Meyer,Jardim São Roque,São Paulo,SP,2.6290724637681158,2
432944,2022,-23.6336975964746,-46.7452784507088,5,kilometer,1024.0,203463.0,62.0,63.0,57.0,73.0,255.0,chacara,05736-010,R  Adolfo Meyer,Jardim São Roque,São Paulo,SP,1.4743695652173914,0
432946,2022,-23.6163840812189,-46.7527295342857,5,kilometer,712.0,537945.0,29.0,37.0,34.0,28.0,128.0,chacara,05752-001,Es Dos Mirandas,Jardim Maria Duarte,São Paulo,SP,3.898152173913043,0
432952,2022,-23.6304959295882,-46.7489202402868,5,kilometer,710.0,324906.0,37.0,55.0,42.0,45.0,179.0,chacara,05735-030,R  Carlos Magalhaes,Parque Reboucas,São Paulo,SP,2.354391304347826,0
432953,2022,-23.6293303271139,-46.7507024848984,5,kilometer,422.0,421503.0,32.0,25.0,22.0,16.0,95.0,chacara,05735-120,R  Clodomiro De Oliveira,Parque Reboucas,São Paulo,SP,3.054369565217391,2
432954,2022,-23.629069258756,-46.7504724317692,5,kilometer,396.0,445944.0,35.0,20.0,13.0,14.0,82.0,chacara,05735-120,R  Clodomiro De Oliveira,Parque Reboucas,São Paulo,SP,3.231478260869565,2
432955,2022,-23.6362751313231,-46.7448738137918,5,kilometer,1064.0,218026.0,50.0,66.0,53.0,53.0,222.0,chacara,05776-450,R  Manuel Moreira De Sa,Vila Franca,São Paulo,SP,1.579898550724638,0
432956,2022,-23.6357579327648,-46.7438872912302,5,kilometer,139.0,187878.0,10.0,17.0,17.0,5.0,49.0,chacara,05736-170,R  Paulo Hankar,Jardim São Roque,São Paulo,SP,1.3614347826086957,2
432963,2022,-23.6333685846773,-46.7521261962384,5,kilometer,105.0,185655.0,11.0,4.0,4.0,12.0,31.0,chacara,05773-040,R  Eugenio Ribeiro,Parque Regina,São Paulo,SP,1.3453260869565218,2
432964,2022,-23.6329306683387,-46.752679107631,5,kilometer,72.0,269556.0,3.0,4.0,,3.0,10.0,chacara,05773-040,R  Eugenio Ribeiro,Parque Regina,São Paulo,SP,1.953304347826087,2
432965,2022,-23.6339230041057,-46.7530518248257,5,kilometer,49.0,21720.0,3.0,8.0,,5.0,16.0,chacara,05773-070,R  Inacio Manuel Tourinho,Parque Regina,São Paulo,SP,1.5739130434782609,2
432966,2022,-23.6336693051505,-46.7525862731276,5,kilometer,25.0,153089.0,,,0.0,,0.0,chacara,05773-070,R  Inacio Manuel Tourinho,Parque Regina,São Paulo,SP,1.109340579710145,2
432967,2022,-23.6379672265713,-46.7506073688347,5,kilometer,848.0,193181.0,63.0,50.0,53.0,69.0,235.0,chacara,05775-320,R  Antonio Domingues Galera,Parque Regina,São Paulo,SP,1.3998623188405797,0
432968,2022,-23.6368054056037,-46.7510530440757,5,kilometer,,,,,,,0.0,chacara,05775-200,R Prof Leitao Da Cunha,Parque Regina,São Paulo,SP,,
432969,2022,-23.6438589571809,-46.7499203069629,5,kilometer,21.0,217267.0,0.0,0.0,0.0,0.0,0.0,chacara,05778-120,R  Carlos Leite Dos Santos,Parque Arariba,São Paulo,SP,1.5743985507246376,2
432970,2022,-23.6427926934053,-46.747989747894,5,kilometer,178.0,30381.0,11.0,6.0,12.0,8.0,37.0,chacara,05777-180,R  Vilar De Figos,Vila Nova das Belezas,São Paulo,SP,2.2015217391304347,2
432971,2022,-23.6429729340405,-46.7487461949783,5,kilometer,91.0,227959.0,4.0,3.0,5.0,8.0,20.0,chacara,05777-180,R  Vilar De Figos,Vila Nova das Belezas,São Paulo,SP,1.651876811594203,2
432972,2022,-23.6444493589125,-46.7500030114442,5,kilometer,80.0,334152.0,4.0,,,,4.0,chacara,05778-280,R Pde Joaquim Correia De Almeida,Parque Arariba,São Paulo,SP,2.421391304347826,2
432974,2022,-23.6292715669657,-46.757735092251,5,kilometer,904.0,165418.0,56.0,86.0,71.0,64.0,277.0,chacara,05765-220,R  Cintra Pimentel,Jardim Olinda,São Paulo,SP,1.19868115942029,0
432978,2022,-23.630527607488,-46.7449819402484,5,kilometer,674.0,135066.0,55.0,72.0,53.0,66.0,246.0,chacara,05736-110,R  Clara Aurora,Jardim Ingá,São Paulo,SP,0.9787391304347827,0
432979,2022,-23.6304746901612,-46.7462182347638,5,kilometer,23.0,266667.0,6.0,0.0,,,6.0,chacara,05736-110,R  Clara Aurora,Jardim Ingá,São Paulo,SP,1.9323695652173913,2
432980,2022,-23.6442548873807,-46.7507722029926,5,kilometer,276.0,229915.0,12.0,18.0,16.0,21.0,67.0,chacara,05778-280,R Pde Joaquim Correia De Almeida,Parque Arariba,São Paulo,SP,1.6660507246376812,2
432987,2022,-23.6329294195684,-46.7514738405965,5,kilometer,479.0,232461.0,17.0,31.0,26.0,38.0,112.0,chacara,05775-120,R  Antonio Jose Bastos,Parque Regina,São Paulo,SP,1.6845,2
432988,2022,-23.6345420110542,-46.7529169147087,5,kilometer,253.0,261066.0,19.0,22.0,23.0,21.0,85.0,chacara,05775-120,R  Antonio Jose Bastos,Parque Regina,São Paulo,SP,1.8917826086956522,2
432990,2022,-23.6323180307309,-46.7531769120124,5,kilometer,482.0,157288.0,23.0,42.0,34.0,48.0,147.0,chacara,05773-040,R  Eugenio Ribeiro,Parque Regina,São Paulo,SP,1.139768115942029,2
432991,2022,-23.6225338891562,-46.7473865777585,5,kilometer,618.0,145483.0,46.0,46.0,45.0,58.0,195.0,chacara,05752-001,Es Dos Mirandas,Jardim Maria Duarte,São Paulo,SP,1.0542246376811593,0
432995,2022,-23.6246420380958,-46.7461585335127,5,kilometer,263.0,115458.0,23.0,26.0,23.0,37.0,109.0,chacara,05734-010,R  Canto Do Rio Verde,Parque Reboucas,São Paulo,SP,0.8366521739130435,2
433420,2022,-23.6268973249649,-46.7454840224792,5,kilometer,109.0,150835.0,10.0,11.0,8.0,7.0,36.0,chacara,05734-010,R  Canto Do Rio Verde,Parque Reboucas,São Paulo,SP,1.0930072463768115,2
433430,2022,-23.6193222924929,-46.7489901979052,5,kilometer,471.0,130064.0,74.0,60.0,55.0,69.0,258.0,chacara,05749-300,R  Jose Maria Pinto Zilli,Jardim das Palmas,São Paulo,SP,0.9424927536231885,2
433431,2022,-23.6200052402453,-46.748760371408,5,kilometer,59.0,184219.0,,4.0,,,4.0,chacara,05752-001,Es Dos Mirandas,Jardim Maria Duarte,São Paulo,SP,1.3349202898550725,2
433432,2022,-23.6308263156381,-46.756461789017294,5,kilometer,412.0,154044.0,22.0,30.0,34.0,39.0,125.0,chacara,05765-160,R  Campos Elisios,Jardim Olinda,São Paulo,SP,1.1162608695652174,2
433433,2022,-23.6306390345632,-46.7565833853638,5,kilometer,89.0,167615.0,4.0,0.0,12.0,5.0,21.0,chacara,05765-250,R  Joao Dias De Vergara,Jardim Olinda,São Paulo,SP,1.2146014492753623,2
433436,2022,-23.6377066286167,-46.7532689577375,5,kilometer,350.0,208993.0,15.0,24.0,21.0,31.0,91.0,chacara,05775-260,R  Zacarias Dias Cortes,Parque Regina,São Paulo,SP,1.5144420289855072,2
433437,2022,-23.6364728109461,-46.7531496977091,5,kilometer,125.0,227681.0,5.0,4.0,7.0,9.0,25.0,chacara,05775-260,R  Zacarias Dias Cortes,Parque Regina,São Paulo,SP,1.6498623188405797,2
433438,2022,-23.6353393080479,-46.7491790969058,5,kilometer,692.0,207661.0,51.0,44.0,39.0,42.0,176.0,chacara,05774-300,R  Francisco Soares,Parque Regina,São Paulo,SP,1.5047898550724639,0
433439,2022,-23.6353506588646,-46.7500443078594,5,kilometer,68.0,17635.0,3.0,4.0,4.0,8.0,19.0,chacara,05774-280,R  Constantino De Oliveira Ledo,Parque Regina,São Paulo,SP,1.2778985507246376,2
433440,2022,-23.6375729156628,-46.7457039848776,5,kilometer,760.0,213157.0,62.0,50.0,26.0,28.0,166.0,chacara,05776-420,R  Jose Ferreira,Vila Franca,São Paulo,SP,1.5446159420289856,0
433441,2022,-23.6377549350637,-46.745074515535,5,kilometer,432.0,206864.0,30.0,24.0,21.0,15.0,90.0,chacara,05776-420,R  Jose Ferreira,Vila Franca,São Paulo,SP,1.499014492753623,2
433855,2022,-23.6503846892475,-46.7552210163278,5,kilometer,473.0,241625.0,14.0,25.0,19.0,39.0,97.0,chacara,05849-200,Tv  Capelinha,Jardim Germânia,São Paulo,SP,1.7509057971014492,2
434085,2022,-23.651130692042,-46.7535241870669,5,kilometer,514.0,377775.0,32.0,22.0,18.0,21.0,93.0,chacara,05849-330,R  Geraldo Beting,Jardim Germânia,São Paulo,SP,2.7375,2
434086,2022,-23.6508215748913,-46.754205290151695,5,kilometer,229.0,375371.0,14.0,8.0,7.0,10.0,39.0,chacara,05849-480,R  Silvestre Rodrigues,Jardim Germânia,São Paulo,SP,2.7200797101449274,2
434147,2022,-23.6488142141862,-46.7545549992933,5,kilometer,297.0,86648.0,15.0,15.0,20.0,19.0,69.0,chacara,05835-004,Es De Itapecerica,Vila Prel,São Paulo,SP,6.2788405797101445,2
435001,2022,-23.6607034563312,-46.6789731098283,5,kilometer,437.0,675462.0,24.0,22.0,22.0,20.0,88.0,chacara,04650-900,R  Jose Neves,Vila São Paulo,São Paulo,SP,4.894652173913044,2
435007,2022,-23.6573602010067,-46.6755509826549,5,kilometer,338.0,543704.0,13.0,13.0,19.0,16.0,61.0,chacara,04650-050,R  Marina Saddi Haidar,Jardim Umuarama,São Paulo,SP,3.9398840579710144,2
435018,2022,-23.6521234588516,-46.6757807779582,5,kilometer,715.0,843601.0,27.0,41.0,28.0,26.0,122.0,chacara,04648-007,R  Adolfo Casais Monteiro,Vila Nova Caledônia,São Paulo,SP,6.113050724637682,0
435019,2022,-23.6545020350399,-46.6742774060436,5,kilometer,479.0,761548.0,10.0,20.0,16.0,25.0,71.0,chacara,04649-040,R  Francisco Teles Dourado,Jardim Prudência,São Paulo,SP,5.518463768115942,1
435020,2022,-23.6530065767034,-46.6723323212871,5,kilometer,477.0,799844.0,22.0,19.0,33.0,21.0,95.0,chacara,04648-140,R  Amandaba,Jardim Prudência,São Paulo,SP,5.795971014492753,1
435035,2022,-23.6521520798635,-46.677736765537,5,kilometer,231.0,842091.0,11.0,15.0,18.0,9.0,53.0,chacara,04648-260,R  Carlos Baptista De Magalhaes,Jardim Prudência,São Paulo,SP,6.1021086956521735,2
435036,2022,-23.6496910481417,-46.6738598405031,5,kilometer,871.0,1341417.0,37.0,59.0,57.0,64.0,217.0,chacara,04648-070,R  Luis De Franca Junior,Vila Nova Caledônia,São Paulo,SP,9.720413043478262,0
435042,2022,-23.6462917433901,-46.673336239968,5,kilometer,597.0,709796.0,21.0,17.0,31.0,22.0,91.0,chacara,04648-000,R Dr Gentil Leite Martins,Vila Nova Caledônia,São Paulo,SP,5.143449275362319,0
435097,2022,-23.6566089390812,-46.6735554848852,5,kilometer,360.0,459542.0,20.0,21.0,24.0,17.0,82.0,chacara,04649-090,R  Lucindo Dos Passos,Jardim Prudência,São Paulo,SP,3.330014492753623,2
435489,2022,-23.6569327665856,-46.678788940065694,5,kilometer,350.0,631765.0,18.0,19.0,15.0,19.0,71.0,chacara,04650-010,R  Libero Ripoli,Jardim Umuarama,São Paulo,SP,4.578007246376811,2
435490,2022,-23.6589932290883,-46.6780429963528,5,kilometer,306.0,389579.0,18.0,14.0,13.0,15.0,60.0,chacara,04654-015,R  Juca De Azevedo,Jardim Alvorada (Zona Sul),São Paulo,SP,2.823036231884058,2
435538,2022,-23.6479458588484,-46.6713967240478,5,kilometer,320.0,1278842.0,34.0,15.0,10.0,6.0,65.0,chacara,04364-000,R Dos Cafezais,Jardim Prudência,São Paulo,SP,9.266971014492754,1
435565,2022,-23.6572689330271,-46.6777585337781,5,kilometer,224.0,1057718.0,4.0,5.0,10.0,12.0,31.0,chacara,04650-040,R  Nilo Torres,Jardim Umuarama,São Paulo,SP,7.664623188405797,1
435566,2022,-23.6583324981956,-46.6770485852406,5,kilometer,224.0,920024.0,9.0,4.0,12.0,6.0,31.0,chacara,04650-040,R  Nilo Torres,Jardim Umuarama,São Paulo,SP,6.666840579710144,1
435580,2022,-23.6552224531907,-46.6782721387219,5,kilometer,414.0,959688.0,29.0,27.0,17.0,12.0,85.0,chacara,04650-000,R  Sincora,Jardim Umuarama,São Paulo,SP,6.954260869565217,1
435581,2022,-23.6569574269966,-46.6770828052175,5,kilometer,433.0,763381.0,24.0,16.0,18.0,17.0,75.0,chacara,04650-020,R  Manguaba,Jardim Umuarama,São Paulo,SP,5.531746376811594,2
435584,2022,-23.6488430610001,-46.6711501648105,5,kilometer,353.0,1129529.0,32.0,27.0,14.0,13.0,86.0,chacara,04364-000,R Dos Cafezais,Jardim Prudência,São Paulo,SP,8.18499275362319,1
435585,2022,-23.647081113567,-46.6717813913092,5,kilometer,288.0,822252.0,15.0,9.0,16.0,13.0,53.0,chacara,04364-000,R Dos Cafezais,Jardim Prudência,São Paulo,SP,5.958347826086957,2
435596,2022,-23.6502949889561,-46.6714890261845,5,kilometer,369.0,104310.0,14.0,15.0,16.0,14.0,59.0,chacara,04364-030,R Das Flechas,Vila Santa Catarina,São Paulo,SP,7.558695652173913,2
441283,2022,-23.6067800102011,-46.6802642929412,5,kilometer,399.0,876683.0,13.0,13.0,17.0,24.0,67.0,chacara,04558-001,R  Kansas,Brooklin Paulista,São Paulo,SP,6.35277536231884,1
441284,2022,-23.6068499542705,-46.6827614458615,5,kilometer,465.0,1378421.0,22.0,16.0,21.0,24.0,83.0,chacara,04559-012,R  Georgia,Brooklin Paulista,São Paulo,SP,9.988557971014492,1
441285,2022,-23.6051829603278,-46.6871990273365,5,kilometer,508.0,963506.0,38.0,19.0,17.0,12.0,86.0,chacara,04569-901,R  Quintana,Cidade Monções,São Paulo,SP,6.981927536231884,1
441286,2022,-23.6020121552748,-46.6891607898803,5,kilometer,352.0,753368.0,11.0,9.0,15.0,17.0,52.0,chacara,04571-220,R  Macambara,Cidade Monções,São Paulo,SP,5.459188405797102,2
441287,2022,-23.5987850391115,-46.6932387771018,5,kilometer,56.0,360932.0,,,,,0.0,chacara,04578-000,Av Das Nacoes Unidas,Brooklin Paulista,São Paulo,SP,2.615449275362319,2
441292,2022,-23.6090924863242,-46.6783160666799,5,kilometer,450.0,1124593.0,25.0,20.0,29.0,19.0,93.0,chacara,04558-000,R  Kansas,Brooklin Paulista,São Paulo,SP,8.14922463768116,1
441293,2022,-23.6112087058394,-46.6795365739909,5,kilometer,351.0,1593609.0,14.0,16.0,22.0,14.0,66.0,chacara,04560-020,R  Luisiania,Brooklin Paulista,São Paulo,SP,11.547891304347827,1
441294,2022,-23.6084592496949,-46.683821961223,5,kilometer,509.0,1162258.0,18.0,35.0,22.0,32.0,107.0,chacara,04568-002,R  Ribeiro Do Vale,Brooklin Paulista,São Paulo,SP,8.422159420289855,1
441295,2022,-23.6071615370631,-46.6891335606092,5,kilometer,297.0,1039505.0,14.0,8.0,5.0,8.0,35.0,chacara,04561-050,R  Ipurinas,Brooklin Paulista,São Paulo,SP,7.532644927536231,1
441296,2022,-23.6043245065288,-46.6916860329107,5,kilometer,242.0,776333.0,4.0,7.0,3.0,8.0,22.0,chacara,04561-070,R  Jose Rodrigues,Brooklin Paulista,São Paulo,SP,5.625601449275362,2
441297,2022,-23.603962932909,-46.6933410595524,5,kilometer,95.0,863645.0,,,,5.0,5.0,chacara,04571-110,R  Alcides Lourenco Da Rocha,Cidade Monções,São Paulo,SP,6.258297101449276,2
441301,2022,-23.6120946121765,-46.679942648321,5,kilometer,284.0,1183155.0,11.0,17.0,6.0,5.0,39.0,chacara,04560-010,R  Nebraska,Brooklin Novo,São Paulo,SP,8.573586956521739,1
441302,2022,-23.6119253772259,-46.6806758653877,5,kilometer,370.0,1978244.0,19.0,10.0,11.0,7.0,47.0,chacara,04561-000,R  Guararapes,Brooklin Paulista,São Paulo,SP,14.335101449275362,3
441303,2022,-23.607842326505,-46.6928754569187,5,kilometer,299.0,1735703.0,10.0,13.0,12.0,9.0,44.0,chacara,04570-900,Av  Nova Independencia,Brooklin Paulista,São Paulo,SP,12.577557971014492,1
441309,2022,-23.6138144764421,-46.679555698475504,5,kilometer,421.0,1494787.0,8.0,10.0,16.0,15.0,49.0,chacara,04561-910,R  Guararapes,Brooklin Paulista,São Paulo,SP,10.831789855072465,1
441310,2022,-23.612783427432,-46.6813600947269,5,kilometer,344.0,1809845.0,19.0,14.0,6.0,13.0,52.0,chacara,04562-000,R  Indiana,Brooklin Paulista,São Paulo,SP,13.11481884057971,1
441311,2022,-23.6109796315608,-46.6829717304695,5,kilometer,264.0,1290458.0,9.0,4.0,3.0,6.0,22.0,chacara,04566-061,R  California,Cidade Monções,São Paulo,SP,9.351144927536232,1
